Product.new_cell,Product.dualband,Product.refurb_new,Product.hnd_price,Product.hnd_webcap,Product.eqpdays
Y,Y,1,39.98999023,WCMB,704
N,N,0,29.98999023,WC,921
N,Y,1,99.98999023,WCMB,130
N,N,0,29.98999023,UNKW,1476
N,Y,1,129.9899902,WCMB,93
Y,N,0,29.98999023,WC,741
N,N,0,29.98999023,UNKW,1413
Y,Y,1,79.98999023,WCMB,237
Y,Y,1,129.9899902,WCMB,240
U,N,0,29.98999023,UNKW,1582
N,N,0,29.98999023,WC,476
N,Y,0,199.9899902,WCMB,68
N,Y,1,9.989997864,UNKW,807
Y,Y,0,149.9899902,WCMB,374
N,Y,0,149.9899902,WCMB,86
Y,N,0,129.9899902,WCMB,351
Y,Y,1,9.989997864,WC,93
Y,Y,0,149.9899902,WCMB,121
N,Y,0,199.9899902,WCMB,93
U,Y,1,29.98999023,WCMB,468
N,Y,0,149.9899902,WCMB,580
Y,Y,0,149.9899902,WCMB,77
N,Y,0,199.9899902,WCMB,20
Y,N,0,129.9899902,WCMB,160
N,N,1,9.989997864,UNKW,733
Y,Y,1,9.989997864,UNKW,360
N,Y,1,99.98999023,WCMB,212
Y,N,0,29.98999023,UNKW,1188
Y,N,0,29.98999023,UNKW,1578
Y,Y,1,79.98999023,WCMB,422
Y,N,0,29.98999023,UNKW,1471
Y,Y,0,79.98999023,WCMB,417
Y,N,0,29.98999023,UNKW,1408
Y,Y,0,149.9899902,WCMB,349
N,N,0,29.98999023,UNKW,1515
N,N,1,9.989997864,UNKW,431
Y,Y,0,149.9899902,WCMB,405
Y,Y,1,29.98999023,WCMB,166
N,T,0,99.98999023,WCMB,134
N,Y,0,149.9899902,WCMB,463
N,N,0,29.98999023,WC,722
Y,Y,0,59.98999023,WCMB,369
Y,Y,0,149.9899902,WCMB,221
N,N,1,9.989997864,UNKW,888
N,N,0,29.98999023,UNKW,1468
N,N,0,129.9899902,WCMB,80
N,Y,0,129.9899902,WCMB,623
Y,Y,0,129.9899902,WCMB,271
Y,Y,0,199.9899902,WCMB,526
Y,Y,0,149.9899902,WCMB,365
N,Y,0,59.98999023,WCMB,364
N,Y,1,9.989997864,WC,530
Y,N,0,129.9899902,WCMB,110
N,Y,0,59.98999023,WCMB,256
N,Y,0,149.9899902,WCMB,635
N,N,1,9.989997864,UNKW,1101
Y,N,0,29.98999023,UNKW,750
Y,N,0,29.98999023,UNKW,1573
Y,N,0,29.98999023,UNKW,1253
N,Y,0,129.9899902,WCMB,691
Y,N,0,29.98999023,UNKW,1404
Y,Y,0,149.9899902,WCMB,196
Y,T,0,199.9899902,WCMB,3
Y,N,0,59.98999023,WC,797
N,Y,0,149.9899902,WCMB,298
U,N,1,9.989997864,UNKW,533
U,Y,0,129.9899902,WCMB,310
Y,Y,1,9.989997864,WC,100
N,T,1,59.98999023,WCMB,71
U,Y,0,79.98999023,WCMB,630
N,T,0,199.9899902,WCMB,41
N,Y,0,199.9899902,WCMB,307
Y,Y,0,59.98999023,WCMB,276
N,N,1,9.989997864,UNKW,849
N,N,0,79.98999023,WC,740
N,Y,1,99.98999023,WCMB,378
N,Y,1,39.98999023,WCMB,388
N,Y,0,79.98999023,WCMB,727
N,Y,0,79.98999023,WCMB,570
N,N,0,29.98999023,UNKW,1463
Y,Y,0,29.98999023,UNKW,583
N,Y,0,149.9899902,WCMB,411
Y,N,0,129.9899902,WCMB,521
N,Y,0,149.9899902,WCMB,142
Y,Y,0,79.98999023,WCMB,317
N,Y,0,29.98999023,UNKW,876
Y,Y,0,129.9899902,WCMB,100
Y,N,0,29.98999023,UNKW,1462
N,Y,1,79.98999023,WCMB,243
Y,Y,0,79.98999023,WCMB,524
Y,N,0,29.98999023,WC,911
N,Y,0,59.98999023,WCMB,581
U,Y,0,59.98999023,WCMB,328
U,Y,0,129.9899902,WCMB,660
U,Y,1,99.98999023,WCMB,310
Y,N,0,29.98999023,UNKW,1567
Y,Y,0,129.9899902,WCMB,461
N,Y,1,29.98999023,WCMB,325
Y,Y,0,149.9899902,WCMB,505
Y,N,0,29.98999023,UNKW,1505
Y,N,0,29.98999023,UNKW,1396
Y,N,0,79.98999023,WC,687
U,N,0,99.98999023,WC,-1
N,Y,1,99.98999023,WCMB,139
Y,N,0,129.9899902,WCMB,416
N,Y,1,99.98999023,WCMB,194
N,Y,1,39.98999023,WCMB,357
U,Y,1,79.98999023,WCMB,130
N,Y,0,199.9899902,WCMB,514
N,N,0,29.98999023,UNKW,1503
U,N,0,299.9899902,WCMB,27
N,Y,0,149.9899902,WCMB,197
N,Y,0,199.9899902,WCMB,13
Y,Y,0,79.98999023,WCMB,251
N,Y,0,129.9899902,WCMB,400
U,Y,0,199.9899902,WCMB,296
N,Y,0,149.9899902,WCMB,72
N,N,1,79.98999023,WCMB,227
N,Y,0,199.9899902,WCMB,87
Y,Y,0,79.98999023,WCMB,461
N,N,0,29.98999023,UNKW,1379
N,Y,0,199.9899902,WCMB,380
N,N,1,9.989997864,UNKW,750
Y,Y,1,9.989997864,UNKW,299
N,Y,0,149.9899902,WCMB,777
Y,Y,0,149.9899902,WCMB,261
N,Y,1,79.98999023,WCMB,157
Y,Y,0,79.98999023,WCMB,417
Y,Y,0,79.98999023,WCMB,486
N,N,1,9.989997864,UNKW,1456
N,N,0,29.98999023,WC,534
N,Y,0,199.9899902,WCMB,370
N,T,0,99.98999023,WCMB,367
U,Y,0,79.98999023,WCMB,60
N,Y,0,79.98999023,WCMB,91
Y,Y,0,199.9899902,WCMB,132
Y,Y,0,59.98999023,WCMB,547
N,Y,0,149.9899902,WCMB,584
N,N,0,79.98999023,WC,803
N,Y,0,199.9899902,WCMB,506
N,N,0,29.98999023,UNKW,1448
Y,Y,0,199.9899902,WCMB,174
N,Y,0,149.9899902,WCMB,430
N,Y,0,199.9899902,WCMB,73
N,Y,0,59.98999023,WCMB,591
Y,Y,0,79.98999023,WCMB,391
N,N,0,29.98999023,UNKW,84
N,N,0,29.98999023,UNKW,1554
N,N,1,29.98999023,WC,362
N,N,0,29.98999023,UNKW,1384
Y,Y,0,149.9899902,WCMB,152
N,Y,0,129.9899902,WCMB,335
N,Y,0,149.9899902,WCMB,228
N,Y,0,79.98999023,WCMB,631
Y,N,0,29.98999023,UNKW,1383
Y,Y,0,199.9899902,WCMB,68
U,Y,0,79.98999023,WCMB,788
N,N,1,9.989997864,UNKW,369
Y,N,0,29.98999023,UNKW,1383
Y,N,0,129.9899902,WCMB,158
N,Y,0,149.9899902,WCMB,2
Y,Y,0,29.98999023,WC,494
Y,Y,1,99.98999023,WCMB,4
Y,N,0,29.98999023,UNKW,1462
N,N,0,399.9899902,WCMB,237
N,N,0,59.98999023,WC,945
N,N,1,9.989997864,UNKW,508
N,N,0,79.98999023,WC,809
N,Y,0,129.9899902,WCMB,309
N,N,0,29.98999023,UNKW,478
Y,N,0,29.98999023,UNKW,1548
Y,Y,0,149.9899902,WCMB,149
N,Y,1,29.98999023,WCMB,325
N,N,1,9.989997864,UNKW,1008
N,T,1,59.98999023,WCMB,24
N,Y,0,79.98999023,WCMB,47
Y,Y,0,149.9899902,WCMB,218
N,Y,1,29.98999023,WCMB,330
N,N,0,29.98999023,UNKW,1194
U,Y,0,129.9899902,WCMB,445
N,Y,0,149.9899902,WCMB,371
N,N,0,79.98999023,WC,886
N,Y,0,149.9899902,WCMB,160
Y,T,0,99.98999023,WCMB,69
U,Y,0,149.9899902,WCMB,139
Y,Y,0,29.98999023,UNKW,685
Y,N,0,129.9899902,WCMB,34
N,N,0,29.98999023,WCMB,241
N,N,0,129.9899902,WCMB,198
N,N,0,29.98999023,UNKW,1544
N,Y,0,199.9899902,WCMB,366
N,Y,0,149.9899902,WCMB,239
Y,Y,0,29.98999023,WC,572
U,Y,1,99.98999023,WCMB,63
N,Y,1,9.989997864,WC,55
N,Y,0,149.9899902,WCMB,409
Y,N,0,29.98999023,WC,920
Y,Y,1,9.989997864,UNKW,921
N,N,0,29.98999023,UNKW,417
Y,Y,1,99.98999023,WCMB,209
N,N,0,29.98999023,UNKW,1377
U,Y,0,149.9899902,WCMB,280
U,Y,0,129.9899902,WCMB,483
N,N,0,29.98999023,UNKW,271
Y,N,0,129.9899902,WCMB,83
N,Y,1,39.98999023,WCMB,538
N,Y,0,79.98999023,WCMB,547
N,Y,1,79.98999023,WCMB,376
Y,Y,0,149.9899902,WCMB,276
U,Y,0,199.9899902,WCMB,234
N,T,0,199.9899902,WCMB,82
Y,N,0,29.98999023,UNKW,1477
N,N,0,129.9899902,WCMB,405
Y,N,0,79.98999023,WC,759
N,N,0,29.98999023,UNKW,1432
N,Y,0,149.9899902,WCMB,423
Y,Y,0,199.9899902,WCMB,378
Y,Y,0,129.9899902,WCMB,251
N,N,0,129.9899902,WCMB,91
U,T,0,99.98999023,WCMB,337
N,N,0,29.98999023,UNKW,1538
N,N,0,29.98999023,UNKW,1369
Y,Y,0,149.9899902,WCMB,89
N,N,0,129.9899902,WCMB,52
N,Y,1,9.989997864,WC,715
N,Y,0,79.98999023,WCMB,564
Y,Y,0,199.9899902,WCMB,82
U,N,0,79.98999023,WC,812
U,N,0,129.9899902,WCMB,93
Y,T,0,199.9899902,WCMB,169
Y,Y,0,149.9899902,WCMB,401
Y,N,0,79.98999023,WC,694
U,Y,1,99.98999023,WCMB,63
N,Y,0,59.98999023,WCMB,624
N,T,0,99.98999023,WCMB,80
N,N,0,29.98999023,UNKW,1367
Y,Y,0,29.98999023,WC,1465
Y,N,0,79.98999023,WC,800
Y,N,1,9.989997864,UNKW,800
N,Y,0,59.98999023,WCMB,402
N,Y,0,149.9899902,WCMB,132
Y,N,0,29.98999023,UNKW,1427
N,N,0,29.98999023,UNKW,1140
U,Y,0,129.9899902,WCMB,552
N,Y,0,199.9899902,WCMB,542
Y,Y,0,199.9899902,WCMB,579
N,T,0,99.98999023,WCMB,367
Y,Y,0,199.9899902,WCMB,391
Y,Y,1,29.98999023,WCMB,341
N,T,0,99.98999023,WCMB,41
Y,Y,0,149.9899902,WCMB,115
Y,Y,0,29.98999023,UNKW,1470
N,Y,0,149.9899902,WCMB,244
N,Y,1,99.98999023,WCMB,189
Y,Y,0,149.9899902,WCMB,123
Y,Y,0,29.98999023,WC,71
N,Y,0,199.9899902,WCMB,452
U,Y,1,39.98999023,WCMB,448
Y,N,1,9.989997864,UNKW,603
N,Y,1,99.98999023,WCMB,48
N,Y,0,199.9899902,WCMB,411
N,N,1,29.98999023,WC,382
Y,Y,0,199.9899902,WCMB,361
Y,Y,0,149.9899902,WCMB,669
N,N,0,29.98999023,UNKW,1422
N,Y,0,499.9899902,WCMB,32
Y,N,0,99.98999023,WC,6
N,Y,1,79.98999023,WCMB,342
Y,N,0,29.98999023,UNKW,1527
Y,N,1,39.98999023,WC,94
N,N,1,29.98999023,WC,746
Y,N,0,129.9899902,WCMB,227
N,N,1,9.989997864,UNKW,793
Y,Y,0,59.98999023,WCMB,407
N,N,0,29.98999023,UNKW,1357
N,Y,0,199.9899902,WCMB,124
U,Y,1,29.98999023,WCMB,517
N,N,0,29.98999023,UNKW,1419
N,Y,1,129.9899902,WCMB,17
N,Y,0,199.9899902,WCMB,298
Y,Y,1,39.98999023,WCMB,370
N,Y,0,199.9899902,WCMB,263
U,Y,1,79.98999023,WCMB,176
N,N,0,29.98999023,UNKW,1356
N,N,0,29.98999023,UNKW,78
Y,N,0,29.98999023,UNKW,1525
N,N,0,29.98999023,UNKW,1464
N,Y,0,29.98999023,WC,908
Y,Y,0,29.98999023,WC,466
N,Y,0,199.9899902,WCMB,27
Y,N,0,29.98999023,WC,863
N,N,0,129.9899902,WCMB,54
N,Y,0,29.98999023,UNKW,929
Y,N,0,29.98999023,WCMB,627
N,T,0,199.9899902,WCMB,27
N,N,0,79.98999023,WC,742
Y,Y,0,149.9899902,WCMB,363
N,Y,0,129.9899902,WCMB,80
N,Y,0,59.98999023,WCMB,677
N,N,1,29.98999023,WC,306
N,Y,0,29.98999023,WC,10
U,Y,0,79.98999023,WCMB,754
Y,Y,1,99.98999023,WCMB,404
Y,N,0,29.98999023,UNKW,887
N,Y,0,199.9899902,WCMB,71
Y,N,0,29.98999023,UNKW,1351
Y,N,0,29.98999023,UNKW,1520
N,N,1,9.989997864,UNKW,1109
N,Y,0,59.98999023,WCMB,697
Y,Y,0,199.9899902,WCMB,121
N,Y,0,149.9899902,WCMB,111
N,Y,0,29.98999023,WC,809
N,Y,0,149.9899902,WCMB,495
N,Y,1,129.9899902,WCMB,343
N,N,0,29.98999023,UNKW,1456
N,Y,0,199.9899902,WCMB,482
Y,Y,0,199.9899902,WCMB,4
N,Y,1,129.9899902,WCMB,52
Y,N,0,29.98999023,WC,679
N,Y,0,149.9899902,WCMB,485
Y,N,0,399.9899902,WCMB,332
Y,N,0,29.98999023,UNKW,1157
N,Y,0,59.98999023,WCMB,781
Y,N,0,59.98999023,WC,970
Y,N,0,29.98999023,UNKW,1409
Y,Y,0,149.9899902,WCMB,659
N,N,0,29.98999023,UNKW,1409
N,Y,0,79.98999023,WCMB,380
U,Y,1,129.9899902,WCMB,405
N,N,1,29.98999023,WC,318
Y,N,0,29.98999023,UNKW,1455
Y,N,0,29.98999023,UNKW,1259
Y,Y,0,149.9899902,WCMB,347
N,Y,0,129.9899902,WCMB,632
N,N,0,29.98999023,UNKW,1346
Y,N,0,29.98999023,UNKW,492
Y,N,0,29.98999023,UNKW,1346
N,Y,0,199.9899902,WCMB,138
Y,N,0,29.98999023,UNKW,1357
Y,Y,1,9.989997864,UNKW,681
Y,Y,0,29.98999023,WC,1406
N,N,0,29.98999023,UNKW,1344
N,Y,1,39.98999023,WCMB,284
N,Y,0,29.98999023,WC,1066
Y,Y,0,29.98999023,UNKW,788
U,T,0,99.98999023,WCMB,46
U,Y,0,149.9899902,WCMB,781
N,Y,0,149.9899902,WCMB,702
N,Y,0,129.9899902,WCMB,626
Y,Y,0,29.98999023,WC,1037
N,N,0,29.98999023,UNKW,1394
Y,Y,0,29.98999023,WC,1405
Y,Y,0,129.9899902,WCMB,239
Y,N,0,29.98999023,WCMB,457
Y,Y,0,149.9899902,WCMB,178
U,Y,0,149.9899902,WCMB,336
Y,N,0,29.98999023,UNKW,1404
N,N,0,29.98999023,UNKW,1450
N,T,0,199.9899902,WCMB,175
Y,N,0,29.98999023,UNKW,1342
Y,Y,0,29.98999023,WC,441
U,Y,0,149.9899902,WCMB,405
Y,Y,0,149.9899902,WCMB,150
Y,N,0,29.98999023,UNKW,1230
Y,Y,0,199.9899902,WCMB,263
N,T,0,199.9899902,WCMB,126
N,Y,0,199.9899902,WCMB,47
Y,Y,0,29.98999023,WC,861
N,Y,0,149.9899902,WCMB,249
N,N,0,129.9899902,WCMB,228
N,Y,0,129.9899902,WCMB,573
Y,Y,0,199.9899902,WCMB,284
N,Y,0,199.9899902,WCMB,173
Y,Y,0,149.9899902,WCMB,186
N,N,0,79.98999023,WC,851
N,Y,0,199.9899902,WCMB,537
U,Y,0,149.9899902,WCMB,446
N,N,0,29.98999023,UNKW,1508
Y,Y,0,59.98999023,WCMB,359
Y,N,0,29.98999023,UNKW,1447
N,N,0,29.98999023,WC,600
N,Y,1,129.9899902,WCMB,314
Y,Y,0,149.9899902,WCMB,78
Y,Y,0,79.98999023,WCMB,735
N,Y,0,199.9899902,WCMB,517
N,N,0,29.98999023,UNKW,1441
N,Y,0,29.98999023,UNKW,682
Y,N,0,29.98999023,UNKW,1506
N,N,0,29.98999023,UNKW,623
U,T,0,99.98999023,WCMB,82
U,Y,0,129.9899902,WCMB,557
N,N,0,29.98999023,UNKW,1126
Y,Y,0,199.9899902,WCMB,452
N,Y,0,79.98999023,WCMB,513
Y,Y,0,149.9899902,WCMB,93
Y,N,0,29.98999023,UNKW,1397
N,Y,0,79.98999023,WCMB,268
U,Y,0,149.9899902,WCMB,367
U,N,0,29.98999023,UNKW,1334
N,N,0,29.98999023,UNKW,1396
Y,N,0,59.98999023,WC,960
N,Y,0,29.98999023,UNKW,891
U,U,1,99.98999023,UNKW,43
Y,N,1,9.989997864,UNKW,865
N,Y,0,199.9899902,WCMB,69
U,N,0,129.9899902,WCMB,185
N,N,0,29.98999023,WC,686
U,Y,0,59.98999023,WCMB,442
N,N,0,399.9899902,WCMB,110
N,Y,0,59.98999023,WCMB,789
Y,N,1,9.989997864,UNKW,1130
N,Y,0,149.9899902,WCMB,388
N,Y,0,79.98999023,WCMB,671
N,N,0,29.98999023,WC,765
N,Y,0,79.98999023,WCMB,616
Y,Y,0,59.98999023,WCMB,448
Y,N,0,29.98999023,WCMB,518
N,Y,0,129.9899902,WCMB,298
N,Y,0,79.98999023,WCMB,295
N,Y,1,29.98999023,WCMB,704
Y,Y,1,29.98999023,WCMB,57
U,N,0,29.98999023,UNKW,1500
Y,Y,0,249.9899902,WCMB,69
N,N,0,29.98999023,UNKW,246
Y,N,1,9.989997864,UNKW,338
N,N,0,29.98999023,UNKW,138
U,Y,0,59.98999023,WCMB,351
Y,T,0,99.98999023,WCMB,87
N,Y,0,79.98999023,WCMB,690
Y,Y,0,149.9899902,WCMB,672
N,T,0,99.98999023,WCMB,94
N,Y,0,29.98999023,WC,1067
N,N,0,29.98999023,UNKW,960
Y,Y,0,149.9899902,WCMB,124
N,N,1,29.98999023,WC,438
Y,N,0,29.98999023,UNKW,1434
Y,Y,0,129.9899902,WCMB,85
N,N,1,9.989997864,UNKW,934
Y,N,1,29.98999023,WC,511
U,Y,1,9.989997864,WC,885
N,Y,0,149.9899902,WCMB,436
U,Y,0,79.98999023,WCMB,632
N,Y,1,29.98999023,WCMB,518
N,Y,0,149.9899902,WCMB,94
Y,N,0,29.98999023,UNKW,1436
N,U,0,99.98999023,UNKW,15
N,N,0,29.98999023,UNKW,1326
N,T,0,99.98999023,WCMB,84
N,N,0,29.98999023,UNKW,1388
N,N,0,29.98999023,UNKW,1353
U,Y,1,9.989997864,UNKW,741
Y,Y,0,199.9899902,WCMB,401
N,T,0,99.98999023,WCMB,203
Y,Y,0,499.9899902,WCMB,148
Y,N,0,129.9899902,WCMB,332
Y,N,0,129.9899902,WCMB,42
U,Y,1,129.9899902,WCMB,319
N,N,0,129.9899902,WCMB,353
Y,Y,1,29.98999023,WCMB,369
N,N,0,29.98999023,UNKW,1434
N,Y,0,29.98999023,UNKW,1175
N,Y,0,129.9899902,WCMB,232
Y,Y,0,199.9899902,WCMB,352
N,Y,1,29.98999023,WCMB,360
N,Y,0,129.9899902,WCMB,399
N,Y,0,29.98999023,WC,1013
N,N,0,29.98999023,UNKW,1432
U,N,1,9.989997864,WCMB,208
N,Y,0,149.9899902,WCMB,336
N,Y,0,149.9899902,WCMB,589
Y,N,0,29.98999023,UNKW,1432
Y,N,0,29.98999023,UNKW,1385
Y,N,0,29.98999023,UNKW,1324
Y,Y,1,99.98999023,WCMB,229
Y,N,0,29.98999023,UNKW,1414
N,Y,0,29.98999023,WC,1323
N,N,0,129.9899902,WCMB,57
Y,Y,0,29.98999023,WC,426
N,Y,1,99.98999023,WCMB,150
N,Y,0,149.9899902,WCMB,477
N,N,0,29.98999023,UNKW,1430
N,N,1,9.989997864,WC,175
N,Y,0,29.98999023,UNKW,1384
Y,Y,0,149.9899902,WCMB,237
Y,Y,1,9.989997864,WC,636
Y,N,0,29.98999023,UNKW,1384
N,Y,0,199.9899902,WCMB,121
Y,Y,0,199.9899902,WCMB,345
N,Y,0,129.9899902,WCMB,311
N,N,0,29.98999023,WCMB,756
N,Y,0,149.9899902,WCMB,192
N,Y,0,199.9899902,WCMB,94
N,Y,0,149.9899902,WCMB,293
Y,N,0,29.98999023,UNKW,1490
N,Y,0,199.9899902,WCMB,83
N,N,0,29.98999023,UNKW,1490
Y,Y,1,9.989997864,WC,1249
N,N,1,9.989997864,WC,575
Y,Y,0,149.9899902,WCMB,178
Y,N,0,29.98999023,WC,500
U,Y,0,29.98999023,WC,1030
N,N,0,59.98999023,WC,1046
N,Y,0,149.9899902,WCMB,11
N,N,1,9.989997864,UNKW,560
Y,Y,0,29.98999023,UNKW,1195
N,N,0,29.98999023,UNKW,1382
N,Y,0,149.9899902,WCMB,155
Y,T,0,199.9899902,WCMB,171
U,N,0,129.9899902,WCMB,236
N,N,0,79.98999023,WC,623
N,Y,0,149.9899902,WCMB,101
Y,T,0,99.98999023,WCMB,314
Y,Y,1,129.9899902,WCMB,144
N,Y,0,129.9899902,WCMB,683
N,Y,0,149.9899902,WCMB,383
N,N,1,9.989997864,UNKW,568
Y,T,0,99.98999023,WCMB,225
N,N,0,29.98999023,UNKW,1380
N,N,0,29.98999023,UNKW,1380
N,Y,0,59.98999023,WCMB,636
Y,Y,0,79.98999023,WCMB,555
N,Y,0,29.98999023,WC,1254
N,N,0,29.98999023,WC,780
Y,Y,1,9.989997864,WC,500
N,T,0,99.98999023,WCMB,307
N,Y,1,99.98999023,WCMB,131
Y,Y,0,129.9899902,WCMB,313
Y,Y,0,29.98999023,UNKW,910
Y,N,0,29.98999023,UNKW,1379
Y,Y,0,149.9899902,WCMB,441
Y,Y,1,9.989997864,UNKW,350
U,Y,1,129.9899902,WCMB,330
Y,Y,0,29.98999023,WC,1010
N,Y,0,149.9899902,WCMB,257
Y,Y,0,199.9899902,WCMB,285
Y,N,0,29.98999023,UNKW,1378
N,N,0,59.98999023,WC,939
N,N,1,9.989997864,UNKW,418
N,N,0,29.98999023,UNKW,1316
Y,Y,0,149.9899902,WCMB,442
N,Y,0,29.98999023,UNKW,654
N,Y,0,149.9899902,WCMB,118
N,Y,0,149.9899902,WCMB,211
N,Y,0,149.9899902,WCMB,348
Y,N,0,129.9899902,WCMB,348
N,N,0,29.98999023,WC,759
Y,Y,0,59.98999023,WCMB,418
N,Y,1,29.98999023,WCMB,403
N,N,1,9.989997864,UNKW,669
N,Y,0,29.98999023,WC,432
Y,Y,0,29.98999023,WC,1422
Y,N,0,29.98999023,UNKW,1147
N,Y,0,129.9899902,WCMB,420
Y,Y,1,99.98999023,WCMB,182
Y,Y,1,99.98999023,WCMB,145
N,Y,1,99.98999023,WCMB,129
N,Y,0,59.98999023,WCMB,518
Y,Y,0,149.9899902,WCMB,276
N,N,0,129.9899902,WCMB,213
Y,N,0,29.98999023,UNKW,1284
Y,N,0,29.98999023,UNKW,1313
N,Y,1,99.98999023,WCMB,244
N,Y,0,149.9899902,WCMB,483
U,N,0,29.98999023,UNKW,1375
N,Y,0,149.9899902,WCMB,348
Y,N,0,99.98999023,WC,556
N,Y,0,149.9899902,WCMB,231
N,Y,0,29.98999023,UNKW,826
N,N,1,9.989997864,UNKW,536
Y,N,0,29.98999023,UNKW,366
Y,Y,0,29.98999023,UNKW,744
Y,Y,0,149.9899902,WCMB,494
N,Y,1,9.989997864,WC,419
Y,N,1,39.98999023,WC,568
N,N,0,29.98999023,WCMB,598
Y,N,1,29.98999023,WC,293
N,N,0,29.98999023,UNKW,1481
N,Y,0,149.9899902,WCMB,53
Y,Y,0,149.9899902,WCMB,218
N,N,0,129.9899902,WCMB,225
Y,Y,0,79.98999023,WCMB,601
N,Y,0,29.98999023,WC,1196
N,Y,1,99.98999023,WCMB,112
N,Y,0,199.9899902,WCMB,182
N,N,0,29.98999023,WC,881
N,Y,0,29.98999023,UNKW,817
N,N,1,29.98999023,WC,398
N,N,0,29.98999023,UNKW,1419
Y,Y,1,29.98999023,WCMB,59
N,Y,0,149.9899902,WCMB,782
N,N,0,29.98999023,WC,694
Y,N,0,29.98999023,UNKW,1372
Y,N,0,29.98999023,UNKW,1479
N,Y,0,129.9899902,WCMB,195
N,N,0,29.98999023,WC,629
Y,N,0,29.98999023,UNKW,1310
Y,Y,0,149.9899902,WCMB,436
U,N,0,29.98999023,UNKW,874
U,N,0,79.98999023,WC,882
N,N,1,9.989997864,WC,586
Y,Y,0,149.9899902,WCMB,502
Y,Y,0,99.98999023,WCMB,349
Y,N,0,99.98999023,WC,85
U,Y,0,79.98999023,WCMB,598
Y,N,0,29.98999023,UNKW,1417
N,Y,0,199.9899902,WCMB,243
U,N,0,29.98999023,WC,623
U,Y,0,29.98999023,UNKW,773
Y,N,0,29.98999023,UNKW,1371
Y,N,0,29.98999023,UNKW,1261
N,N,0,29.98999023,UNKW,1309
Y,Y,0,149.9899902,WCMB,575
Y,Y,0,199.9899902,WCMB,63
N,Y,0,79.98999023,WCMB,309
N,Y,0,129.9899902,WCMB,331
N,N,1,79.98999023,WCMB,51
N,N,1,9.989997864,WCMB,552
U,Y,0,199.9899902,WCMB,191
Y,T,0,99.98999023,WCMB,12
N,N,0,29.98999023,UNKW,1308
Y,Y,0,149.9899902,WCMB,316
Y,Y,0,149.9899902,WCMB,500
N,Y,0,149.9899902,WCMB,301
U,N,0,29.98999023,UNKW,1308
Y,Y,0,149.9899902,WCMB,174
N,Y,0,29.98999023,WC,1026
N,Y,0,149.9899902,WCMB,373
N,Y,0,149.9899902,WCMB,383
Y,N,0,29.98999023,WC,736
N,N,0,29.98999023,UNKW,1295
Y,Y,0,149.9899902,WCMB,126
Y,N,0,29.98999023,UNKW,576
Y,N,0,29.98999023,WC,491
N,N,0,129.9899902,WCMB,274
N,Y,0,29.98999023,UNKW,227
N,N,0,59.98999023,WC,648
N,Y,0,149.9899902,WCMB,10
N,N,0,29.98999023,UNKW,948
N,N,0,29.98999023,WC,842
Y,N,0,399.9899902,WCMB,311
N,N,0,29.98999023,UNKW,42
Y,N,0,29.98999023,UNKW,1306
N,Y,0,199.9899902,WCMB,328
Y,N,0,29.98999023,UNKW,1367
N,N,0,29.98999023,UNKW,1414
Y,N,0,29.98999023,UNKW,1368
U,Y,0,129.9899902,WCMB,175
Y,N,1,9.989997864,WC,490
N,Y,0,59.98999023,WCMB,338
Y,Y,0,149.9899902,WCMB,7
N,Y,0,79.98999023,WCMB,487
N,N,0,129.9899902,WCMB,345
N,Y,1,29.98999023,WCMB,458
N,N,0,29.98999023,UNKW,1474
N,Y,0,149.9899902,WCMB,471
N,Y,0,149.9899902,WCMB,346
N,Y,0,149.9899902,WCMB,283
N,Y,0,299.9899902,WCMB,-1
Y,N,1,9.989997864,UNKW,638
Y,Y,0,149.9899902,WCMB,716
U,Y,0,199.9899902,WCMB,3
N,N,0,29.98999023,UNKW,230
U,N,1,9.989997864,UNKW,1412
N,N,0,29.98999023,WCMB,629
N,Y,0,59.98999023,WCMB,673
N,N,1,9.989997864,WC,472
Y,Y,1,9.989997864,UNKW,203
U,Y,0,29.98999023,UNKW,275
Y,Y,0,59.98999023,WCMB,591
Y,N,0,29.98999023,UNKW,1302
Y,Y,0,59.98999023,WCMB,572
N,N,0,29.98999023,UNKW,1412
N,Y,0,199.9899902,WCMB,7
Y,Y,0,79.98999023,WCMB,615
Y,N,0,29.98999023,UNKW,1412
Y,N,0,29.98999023,UNKW,1412
Y,Y,0,149.9899902,WCMB,35
N,N,0,29.98999023,UNKW,1472
Y,N,0,29.98999023,UNKW,1411
N,Y,0,59.98999023,WCMB,527
Y,N,0,29.98999023,UNKW,1365
Y,Y,0,129.9899902,WCMB,521
Y,N,0,129.9899902,WCMB,243
Y,Y,0,29.98999023,UNKW,1365
U,Y,0,149.9899902,WCMB,154
U,Y,0,199.9899902,WCMB,69
N,Y,0,59.98999023,WCMB,722
Y,Y,0,199.9899902,WCMB,295
Y,N,1,9.989997864,WC,679
Y,N,0,29.98999023,UNKW,1303
N,Y,0,199.9899902,WCMB,435
N,Y,0,199.9899902,WCMB,62
Y,N,0,129.9899902,WCMB,278
N,Y,0,29.98999023,UNKW,1471
N,N,0,29.98999023,UNKW,1364
Y,Y,0,149.9899902,WCMB,77
Y,N,0,29.98999023,UNKW,1302
N,Y,0,29.98999023,WC,832
N,N,1,9.989997864,UNKW,887
N,Y,1,129.9899902,WCMB,307
Y,Y,0,29.98999023,WC,837
