CustServ.custcare_Mean,CustServ.ccrndmou_Mean,CustServ.cc_mou_Mean
0,0,0
0,0,0
0.333333333,0.333333333,0.04
0,0,0
1.333333333,3.333333333,2.116666667
0,0,0
0,0,0
1,4.333333333,3.533333333
0,0,0
2.333333333,4.666666667,3.613333333
0.333333333,10,9.973333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.333333333,3.666666667,2.36
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5,6.333333333,4.206666667
0,0,0
0,0,0
0,0,0
6,36,31.91333333
0.333333333,0.666666667,0.566666667
0,0,0
0.333333333,6.333333333,6.116666667
1.333333333,15,14.49333333
0,0,0
0,0,0
0.333333333,0.333333333,0.023333333
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.04
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,4,3.643333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.333333333,4.666666667,3.29
3.333333333,3.333333333,1.406666667
0,0,0
0.666666667,1.333333333,0.826666667
0,0,0
0,0,0
0,0,0
8,9.333333333,6.156666667
0.333333333,1,0.743333333
0,0,0
0.333333333,0.333333333,0.076666667
0.666666667,0.666666667,0.066666667
0,0,0
0.666666667,5,4.563333333
0,0,0
1.666666667,7.666666667,6.333333333
0.333333333,0.333333333,0.233333333
7,57.33333333,53.11
0,0,0
0,0,0
0,0,0
0,0,0
1,1.333333333,0.913333333
2.666666667,10.66666667,8.78
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,3.333333333,3.033333333
0,0,0
0,0,0
0,0,0
1.666666667,3.666666667,3.03
0,0,0
0,0,0
1.666666667,8,7.056666667
0.333333333,7,6.706666667
0.333333333,0.666666667,0.366666667
0,0,0
0.333333333,0.333333333,0.016666667
6.666666667,11,8.04
0.333333333,1,0.716666667
0,0,0
0,0,0
1,1.333333333,0.976666667
0,0,0
0,0,0
0,0,0
3.333333333,7,5.25
0,0,0
0,0,0
2,6.666666667,5.446666667
0,0,0
0.333333333,1.333333333,1.233333333
0,0,0
0,0,0
0.666666667,0.666666667,0.23
0,0,0
0,0,0
0,0,0
1.333333333,1.333333333,0.98
0,0,0
0,0,0
0,0,0
4.666666667,15.33333333,12.32666667
0,0,0
0,0,0
0,0,0
0.333333333,2.666666667,2.376666667
0.333333333,0.333333333,0.273333333
0,0,0
4.333333333,24.33333333,21.73666667
9.333333333,11,6.966666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.666666667,9.333333333,7.803333333
0.333333333,1,0.726666667
0,0,0
0,0,0
0,0,0
0,0,0
3,8,6.583333333
0,0,0
0,0,0
0.333333333,0.666666667,0.373333333
0.333333333,6.333333333,6.26
0,0,0
1.666666667,2.666666667,1.473333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.26
0,0,0
1,2,1.2
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,2.333333333,2.24
0.333333333,0.333333333,0.033333333
0,0,0
0,0,0
0,0,0
0,0,0
2.333333333,4,2.833333333
0,0,0
0,0,0
3.333333333,3.666666667,2.133333333
0.666666667,2,1.533333333
0,0,0
2.333333333,3,2.323333333
0,0,0
4,6.666666667,3.606666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.333333333,9.333333333,7.853333333
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,6.666666667,6.16
0,0,0
0,0,0
0,0,0
2,5.666666667,4.583333333
18.33333333,35,25.68333333
0.333333333,0.666666667,0.623333333
0,0,0
0.333333333,1.666666667,1.44
0,0,0
2,14.66666667,13.60333333
0,0,0
0.333333333,0.666666667,0.36
0,0,0
0,0,0
0,0,0
3.333333333,12,10.35666667
0,0,0
0.333333333,0.333333333,0.226666667
12.33333333,17.33333333,12.42666667
0,0,0
2,2.666666667,1.626666667
0,0,0
0,0,0
14,48.33333333,42.37
0,0,0
1,3.333333333,2.753333333
0,0,0
1.333333333,3.333333333,2.463333333
27.66666667,34.66666667,22.11666667
0,0,0
0,0,0
0,0,0
6,7,4.123333333
0,0,0
0,0,0
0,0,0
0.666666667,0.666666667,0.316666667
0,0,0
2,8.666666667,7.426666667
0.666666667,3.333333333,2.82
0.333333333,0.333333333,0.11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,7.666666667,6.72
2.666666667,8.333333333,6.413333333
0,0,0
0.333333333,0.333333333,0.056666667
0,0,0
0,0,0
22.33333333,33,21.61666667
6.666666667,15.33333333,9.473333333
0,0,0
0.333333333,0.333333333,0.16
4,16.33333333,13.54666667
0,0,0
0,0,0
0.666666667,0.666666667,0.046666667
0.666666667,1.333333333,0.733333333
0,0,0
0,0,0
3,26.33333333,24.84
0,0,0
1,1.333333333,0.493333333
1,6.666666667,6.143333333
0,0,0
0,0,0
1.333333333,1.333333333,0.82
0,0,0
0,0,0
2.333333333,4,2.62
1,6.333333333,5.796666667
0.666666667,1.333333333,0.686666667
0,0,0
0,0,0
0,0,0
1.666666667,5.333333333,4.103333333
1,1.333333333,0.623333333
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1.333333333,1.28
0.333333333,0.333333333,0.023333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,5.666666667,5.266666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11,15.33333333,10.43
6.333333333,7,2.48
0.666666667,1,0.773333333
0.333333333,0.333333333,0.273333333
0,0,0
0,0,0
0,0,0
0,0,0
2,10,8.593333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,1.333333333,1.166666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,56.33333333,52.71333333
0,0,0
11,13.66666667,9.006666667
0,0,0
0,0,0
0,0,0
0.666666667,9,8.726666667
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,2.333333333,2.29
0,0,0
0,0,0
0.666666667,2,1.466666667
0.666666667,1,0.5
0.333333333,0.666666667,0.456666667
0,0,0
0,0,0
0,0,0
1,5.666666667,5.23
0,0,0
2.666666667,4.333333333,2.776666667
3,10.66666667,9.553333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,6.666666667,6.423333333
0,0,0
0,0,0
0,0,0
1.333333333,5.333333333,4.86
0,0,0
0.333333333,0.333333333,0.226666667
4.333333333,44,40.53
0,0,0
0.333333333,1.666666667,1.493333333
6.333333333,53,50.20333333
11.33333333,14.66666667,9.89
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.666666667,43.66666667,42.31
0.666666667,0.666666667,0.19
0,0,0
3.666666667,14.33333333,12.98333333
0,0,0
1.666666667,2.333333333,1.223333333
5.333333333,10,7.4
1.666666667,22,20.93333333
0.333333333,0.333333333,0.29
0.666666667,1.333333333,0.82
0,0,0
0.333333333,1.666666667,1.41
1,6.666666667,5.923333333
2,9.666666667,8.656666667
0,0,0
0,0,0
2,4,2.943333333
0,0,0
0,0,0
0,0,0
0,0,0
1.666666667,4.333333333,3.153333333
0,0,0
0,0,0
0,0,0
2.333333333,8.333333333,7.133333333
0.333333333,0.333333333,0.056666667
0,0,0
0,0,0
12.33333333,14,7.646666667
0,0,0
0.666666667,0.666666667,0.333333333
0,0,0
0.333333333,0.333333333,0.11
7.333333333,47,43.39
0,0,0
0,0,0
0,0,0
8.666666667,33.33333333,26.99
11,22,13.46
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,1.666666667,1.116666667
0,0,0
0,0,0
0.666666667,1.333333333,0.713333333
0,0,0
0,0,0
0,0,0
1,13,12.54333333
0,0,0
0.333333333,0.333333333,0.306666667
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,31.33333333,31.12666667
0,0,0
0,0,0
4.666666667,9.333333333,6.23
0.333333333,0.333333333,0.04
1,7.333333333,6.9
0,0,0
1.333333333,4.333333333,3.48
0,0,0
0,0,0
5.333333333,24.66666667,21.82666667
0,0,0
0,0,0
0,0,0
0,0,0
3.666666667,5.666666667,2.996666667
0,0,0
0.666666667,2.666666667,2.06
0,0,0
0,0,0
2.666666667,9.666666667,9.01
3.333333333,6,3.413333333
0,0,0
0,0,0
0,0,0
0,0,0
2,4.666666667,3.673333333
0.666666667,1.666666667,1.316666667
0,0,0
2.333333333,8.333333333,6.98
0,0,0
2.333333333,3.333333333,1.476666667
1.666666667,7,6.013333333
35.33333333,45.33333333,29.31666667
0.666666667,0.666666667,0.486666667
0.333333333,1,0.81
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,55.66666667,54.06666667
0,0,0
0.666666667,3.666666667,3.373333333
2.666666667,6,4.046666667
0,0,0
0,0,0
0,0,0
0,0,0
2.666666667,9,7.39
1,1.666666667,0.956666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.023333333
0,0,0
0,0,0
0,0,0
3.666666667,5,3.143333333
2.666666667,11.66666667,10.19666667
0.333333333,5.333333333,5.01
0.333333333,0.666666667,0.64
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,2.333333333,1.583333333
0,0,0
1.666666667,9,7.8
0,0,0
0.666666667,4.666666667,4.353333333
0.333333333,1.333333333,1.143333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,2.333333333,1.093333333
0.333333333,0.333333333,0.173333333
2.333333333,6,4.866666667
0,0,0
2,2.333333333,1.183333333
3.666666667,3.666666667,1.633333333
0,0,0
0,0,0
0.333333333,2.666666667,2.423333333
0,0,0
1.333333333,5,4.26
0,0,0
0.666666667,2.666666667,2.55
1.333333333,8.333333333,7.713333333
19.66666667,73,62.06333333
0,0,0
10.66666667,16.33333333,10.34666667
0,0,0
0.666666667,2.666666667,2.243333333
2,10.33333333,9.35
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,5,2.97
0,0,0
1.333333333,3.666666667,2.94
0,0,0
0,0,0
0,0,0
0,0,0
1,1.333333333,0.973333333
0,0,0
3.333333333,34,32.04333333
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1.333333333,1.28
0,0,0
0,0,0
0,0,0
19,33.33333333,21.24666667
0,0,0
6.333333333,6.666666667,3.073333333
6,24,21.08333333
1.666666667,5,4.023333333
0,0,0
5.333333333,20,17.36666667
0,0,0
0,0,0
0,0,0
0.666666667,2.333333333,2.073333333
0,0,0
1,1.333333333,0.526666667
0,0,0
0,0,0
0,0,0
2.333333333,33,31.46666667
0,0,0
0,0,0
3,4,2.58
34.33333333,42,23.38666667
8,15.33333333,11.05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,17.66666667,15.34333333
0,0,0
3.333333333,64,62.24
0,0,0
0.666666667,4.333333333,4.15
0,0,0
7,13.33333333,10.01
4.666666667,19.33333333,17.3
0,0,0
0,0,0
5.333333333,18.66666667,15.72666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.333333333,7,5.283333333
2,9,7.46
0,0,0
0.333333333,0.333333333,0.083333333
0.666666667,1.666666667,1.143333333
0,0,0
19.66666667,47.33333333,37.08666667
0,0,0
0,0,0
0,0,0
0.666666667,4.666666667,4.383333333
0,0,0
0,0,0
0,0,0
0,0,0
3.666666667,7.333333333,4.876666667
0,0,0
0.333333333,0.666666667,0.516666667
0,0,0
2.666666667,3.666666667,2.436666667
0,0,0
1,1.666666667,1.033333333
0,0,0
0,0,0
0,0,0
0,0,0
2,3,2.143333333
0,0,0
0.333333333,0.333333333,0.056666667
3.333333333,3.666666667,1.89
0,0,0
3.666666667,15.66666667,13.87333333
0,0,0
1.333333333,11.66666667,10.97
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,8,7.883333333
0,0,0
0,0,0
0.666666667,2.333333333,1.986666667
0,0,0
0,0,0
1.333333333,4.666666667,3.766666667
0,0,0
0,0,0
0,0,0
0,0,0
2.333333333,2.333333333,0.743333333
0,0,0
0,0,0
0,0,0
0.666666667,1.666666667,1.133333333
0,0,0
0,0,0
0,0,0
19,45.33333333,35.98666667
4.333333333,7.333333333,5.11
0,0,0
0,0,0
0.666666667,4.333333333,4.08
0,0,0
0,0,0
8,48,43.67333333
6.666666667,10.33333333,6.55
3,3,1.456666667
0,0,0
5,29.66666667,27.01
0,0,0
0,0,0
0.666666667,2.666666667,2.31
0,0,0
0.666666667,0.666666667,0.283333333
10.33333333,24.33333333,19.43
0,0,0
0.333333333,1,0.86
0,0,0
0,0,0
1.666666667,8.333333333,7.53
0,0,0
0,0,0
0.666666667,0.666666667,0.456666667
0,0,0
0.333333333,14,13.81
0,0,0
0.333333333,1.666666667,1.64
4.666666667,7.666666667,5.58
0.333333333,0.333333333,0.026666667
0.666666667,5.666666667,5.306666667
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.216666667
0,0,0
1,9.666666667,8.94
0,0,0
0,0,0
0.333333333,1,0.85
0.333333333,1.333333333,1.06
0.333333333,0.333333333,0.033333333
0,0,0
0,0,0
0,0,0
1,18.66666667,18.25
0,0,0
0,0,0
0,0,0
13.66666667,22,14.47
0.333333333,1.333333333,1.256666667
0,0,0
2,11,10.19
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.433333333
0,0,0
2.666666667,5.666666667,4.423333333
0,0,0
0,0,0
0,0,0
0,0,0
2,17.33333333,16.28
1.666666667,2,1.006666667
5,9.333333333,6.966666667
0,0,0
0,0,0
0.666666667,1,0.71
0,0,0
0.666666667,2,1.683333333
0,0,0
0,0,0
0.333333333,0.333333333,0.15
1.333333333,2,1
0,0,0
1.666666667,9,7.75
0,0,0
0,0,0
0,0,0
0.666666667,1.333333333,0.943333333
0,0,0
0,0,0
0.333333333,2.333333333,2.24
0.333333333,0.333333333,0.016666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,4.333333333,3.113333333
0,0,0
0,0,0
0.333333333,0.666666667,0.6
4,20.66666667,18
2.666666667,10.33333333,9.153333333
1.333333333,2,1
0,0,0
0,0,0
0.333333333,1,0.873333333
0,0,0
4.666666667,15.33333333,12.61333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.576666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.006666667
0,0,0
0,0,0
0,0,0
4.333333333,39,36.89
0,0,0
0,0,0
0.333333333,0.333333333,0.26
0,0,0
0,0,0
0,0,0
4,30,27.21
0,0,0
0,0,0
0,0,0
0.666666667,12.33333333,12.11
0,0,0
0,0,0
0,0,0
0.666666667,0.666666667,0.046666667
1.333333333,3,2.093333333
0,0,0
0,0,0
0,0,0
0,0,0
2.666666667,6.666666667,5.066666667
0,0,0
4.666666667,29.33333333,27.35666667
1.666666667,10.33333333,9.72
0.333333333,1,0.693333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,9,8.16
0,0,0
0,0,0
0,0,0
13.33333333,33.66666667,26.78333333
1,1.666666667,0.883333333
0,0,0
0,0,0
1,4.666666667,4.126666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,3.333333333,2.916666667
0,0,0
0,0,0
1.333333333,2.333333333,1.753333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.666666667,3.666666667,2.673333333
0,0,0
1,5.333333333,4.843333333
4.666666667,15.66666667,12.36333333
1.333333333,4.666666667,4.056666667
1,6,5.373333333
0,0,0
0,0,0
1,1.666666667,1.2
0,0,0
0,0,0
0.333333333,0.666666667,0.376666667
0,0,0
9.333333333,11.66666667,7.773333333
2.333333333,15.33333333,14.51333333
0,0,0
0.666666667,1,0.856666667
0,0,0
0,0,0
0,0,0
0,0,0
1,3,2.586666667
0,0,0
0.333333333,0.333333333,0.25
0,0,0
0,0,0
0,0,0
0,0,0
2.333333333,14.66666667,13.30333333
0.666666667,1.333333333,0.783333333
0,0,0
0,0,0
3.333333333,7.666666667,5.53
0,0,0
0,0,0
0,0,0
2,25,24.13
0,0,0
0,0,0
7,13.33333333,9.026666667
0,0,0
3,6,4.54
14,30,21.59333333
1.333333333,1.333333333,0.57
0,0,0
0,0,0
0,0,0
0,0,0
12.66666667,22.66666667,15.38666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,8,7.69
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,2.333333333,2.023333333
0,0,0
0,0,0
0,0,0
0.333333333,1.333333333,1.29
0.666666667,0.666666667,0.486666667
6.666666667,6.666666667,0.883333333
0.666666667,1,0.65
0.333333333,2.333333333,2.01
0,0,0
0,0,0
4,28,25.80666667
0.666666667,2,1.7
0,0,0
1.333333333,2.333333333,1.533333333
2.666666667,5.666666667,4.626666667
0,0,0
0,0,0
1.333333333,3,1.973333333
0,0,0
1,9.666666667,8.82
0,0,0
0,0,0
0,0,0
1,5,4.32
13.66666667,26,17.90666667
0,0,0
0,0,0
0,0,0
2.666666667,5,3.013333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.333333333,8.333333333,6.353333333
0.333333333,0.333333333,0.023333333
0,0,0
1,5,4.483333333
0,0,0
1,1.333333333,0.733333333
0,0,0
1,15.66666667,15.12666667
0.666666667,4,3.423333333
0,0,0
0,0,0
0.333333333,0.333333333,0.11
0,0,0
0,0,0
0.333333333,0.333333333,0.16
0,0,0
0.666666667,1,0.486666667
0,0,0
0.333333333,0.333333333,0.033333333
0,0,0
1.333333333,3.666666667,2.973333333
0,0,0
1,5,4.65
2.666666667,14.33333333,12.98333333
0,0,0
13.66666667,39,31.82
0,0,0
1.333333333,12.66666667,12.1
0,0,0
0,0,0
0.333333333,0.333333333,0.316666667
0,0,0
0,0,0
0,0,0
2,4.333333333,3.463333333
0.333333333,2,1.933333333
0,0,0
3.666666667,19.33333333,17.97
0,0,0
0,0,0
1.333333333,4.333333333,3.673333333
1,3.666666667,3.25
0,0,0
0,0,0
0,0,0
2,23.33333333,21.64666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,4.666666667,3.97
2,2.333333333,1.026666667
0,0,0
0,0,0
0,0,0
0.333333333,2.666666667,2.466666667
0,0,0
0,0,0
0,0,0
1,1,0.183333333
5.666666667,7.666666667,5.706666667
0,0,0
0,0,0
2.666666667,4,2.53
5,9.666666667,6.4
0.333333333,1.666666667,1.423333333
0,0,0
7.333333333,8.333333333,4.613333333
0,0,0
0,0,0
0,0,0
0,0,0
4.666666667,16,12.79
0,0,0
2.666666667,4,2.326666667
0,0,0
0,0,0
0,0,0
0,0,0
3,3.666666667,1.846666667
0,0,0
0.333333333,2.666666667,2.576666667
2,12,10.78666667
2,10,8.72
0,0,0
0.333333333,1.333333333,1.24
0,0,0
0,0,0
6.333333333,57.33333333,53.71
0,0,0
0,0,0
5.666666667,28,25.96
0,0,0
18.33333333,18.66666667,10.27333333
0,0,0
7.333333333,19.33333333,15.41
0.666666667,1.333333333,0.906666667
5.666666667,6,1.053333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,58,53.75333333
1.666666667,19.33333333,18.16666667
0,0,0
0,0,0
0,0,0
1.333333333,4.666666667,3.68
0,0,0
0,0,0
0.333333333,1.666666667,1.46
0,0,0
0,0,0
0,0,0
6,40.33333333,36.70666667
0.333333333,0.333333333,0.056666667
0,0,0
0,0,0
0.333333333,4,3.8
7,10.66666667,6.146666667
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1,0.683333333
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,2.666666667,2.163333333
0,0,0
2,3,2.313333333
2,10,8.61
12.33333333,37,30.44333333
0,0,0
0,0,0
0,0,0
1,1.333333333,0.776666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.666666667,65.66666667,62.84666667
0,0,0
4.333333333,10.33333333,7.023333333
0,0,0
0.333333333,0.333333333,0.033333333
0,0,0
0,0,0
0,0,0
6.666666667,8.666666667,5.746666667
0.333333333,0.333333333,0.316666667
0,0,0
0,0,0
0,0,0
0,0,0
5,9.333333333,7.013333333
6,6,3.043333333
0,0,0
0,0,0
1,1,0.726666667
0,0,0
0,0,0
1.333333333,34.66666667,34.08
0,0,0
14,16.33333333,9.066666667
0.666666667,0.666666667,0.583333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.666666667,2,0.583333333
0.333333333,8,7.926666667
0,0,0
7.666666667,13.33333333,8.27
0,0,0
0,0,0
0,0,0
1,9.666666667,9.136666667
0,0,0
0.666666667,3.666666667,3.2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.49
12.33333333,27,19.84
0,0,0
0,0,0
0,0,0
3.333333333,3.333333333,1.796666667
0.333333333,1,0.916666667
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.64
0,0,0
0,0,0
0,0,0
3,10.66666667,9.23
0,0,0
10.33333333,13.66666667,8.86
0,0,0
5.666666667,9.333333333,7.023333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.233333333
2,5,3.91
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.373333333
0.666666667,0.666666667,0.086666667
0,0,0
1.333333333,2,1.086666667
0,0,0
3,5.333333333,3.72
0,0,0
0,0,0
6.666666667,11.33333333,8.12
3.333333333,11,9.313333333
0,0,0
0,0,0
1.333333333,3,2.383333333
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.45
0,0,0
2,2.666666667,1.216666667
3.666666667,3.666666667,1.62
0,0,0
1.333333333,2.666666667,1.816666667
0,0,0
4,28.66666667,25.66
2.333333333,2.666666667,1.533333333
3.666666667,6,3.53
1,1,0.323333333
0,0,0
0,0,0
8.333333333,62.66666667,58.83666667
0,0,0
0.333333333,0.666666667,0.566666667
0.333333333,1,0.7
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1,0.493333333
2,12,11.06666667
0.666666667,0.666666667,0.203333333
0,0,0
0,0,0
0,0,0
4.333333333,6.666666667,4.513333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,3.666666667,2.526666667
0,0,0
0.666666667,5.333333333,5.023333333
0,0,0
0,0,0
1,9,8.123333333
1,3.333333333,2.89
0,0,0
0,0,0
2.333333333,13.66666667,12.25666667
0,0,0
3.666666667,13,10.97
0,0,0
0.333333333,3,2.81
0,0,0
3.333333333,27.33333333,25.34333333
0.333333333,0.333333333,0.3
0,0,0
2.333333333,6,4.373333333
0.333333333,1,1
0.666666667,2.333333333,2.023333333
1,3,2.676666667
0.333333333,0.333333333,0.043333333
1,1.333333333,1.003333333
0,0,0
0,0,0
0.666666667,3.333333333,3.3
0,0,0
0.333333333,0.666666667,0.426666667
0,0,0
1.333333333,1.333333333,0.2
1.333333333,2,1.426666667
0,0,0
0.666666667,2.333333333,2.093333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.333333333,8.666666667,7.07
0,0,0
1,3,2.6
0.333333333,2,1.69
0,0,0
1,3,2.656666667
0,0,0
0,0,0
0,0,0
0,0,0
4,52.33333333,49.77666667
0,0,0
0,0,0
0,0,0
0,0,0
2,11.66666667,10.15
1.666666667,1.666666667,0.563333333
5.666666667,27.33333333,25.18
0,0,0
0,0,0
2,19.66666667,18.93
0,0,0
18.33333333,57.66666667,46.77666667
0,0,0
0.666666667,1.666666667,1.16
0,0,0
5.666666667,6.666666667,2.356666667
1,1.333333333,1.04
0,0,0
2.666666667,4.333333333,2.9
0,0,0
0,0,0
4.333333333,5,3.35
2,3.666666667,2.356666667
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,2.666666667,1.986666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8.666666667,16,11.46666667
0,0,0
0.333333333,1,0.776666667
13,16,10.36333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.026666667
0,0,0
3.666666667,13.66666667,11.20333333
1.333333333,11.33333333,10.88666667
0,0,0
0,0,0
3.333333333,5.333333333,2.56
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,8.333333333,7.35
0,0,0
1,1,0.456666667
7,7.666666667,5.256666667
0,0,0
0,0,0
1,1,0.366666667
0.333333333,0.666666667,0.433333333
0,0,0
0.333333333,0.333333333,0.166666667
0,0,0
0,0,0
13.66666667,31.33333333,24.11
6.666666667,18.66666667,15.89666667
0,0,0
0,0,0
0,0,0
0.333333333,1.333333333,1.133333333
0.333333333,0.333333333,0.256666667
0,0,0
1,4.333333333,3.85
0,0,0
0,0,0
0.333333333,0.333333333,0.26
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,1,0.766666667
0,0,0
0,0,0
0,0,0
4,11.33333333,9.1
0,0,0
0,0,0
7.333333333,10.66666667,7.966666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.333333333,9.333333333,8.666666667
0,0,0
4,6.666666667,4.62
0,0,0
0,0,0
0.333333333,11,10.91
0,0,0
0.333333333,1.666666667,1.583333333
0,0,0
0,0,0
0,0,0
0,0,0
5.333333333,6.333333333,4.66
2,7,6.126666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,5,4.256666667
0,0,0
0.666666667,11,10.79333333
0,0,0
0,0,0
0,0,0
2.333333333,2.333333333,0.466666667
0,0,0
10.66666667,25.33333333,22.01
5,35.33333333,33.06
0.333333333,1.666666667,1.526666667
5.333333333,26.33333333,22.17
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.666666667,4.666666667,2.81
0,0,0
0,0,0
2,7.666666667,6.45
12.33333333,13,6.476666667
0,0,0
0,0,0
8.333333333,10.33333333,6.136666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,5.333333333,3.83
0.333333333,0.333333333,0.316666667
0,0,0
0,0,0
3,4.333333333,2.943333333
5.666666667,17.33333333,13.63
0,0,0
7.333333333,68,64.02333333
0,0,0
0,0,0
1,7.333333333,6.846666667
0.333333333,0.333333333,0.073333333
0,0,0
0,0,0
0,0,0
3,13.66666667,11.86666667
1.333333333,5,4.026666667
3.666666667,15.66666667,14.08666667
0,0,0
0,0,0
0,0,0
0,0,0
2,2.333333333,1.45
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.376666667
0.666666667,9,8.546666667
0,0,0
0,0,0
0,0,0
0.333333333,6.333333333,6.283333333
0.333333333,0.666666667,0.343333333
0.666666667,8.666666667,8.586666667
0,0,0
0.666666667,1.333333333,0.923333333
1.666666667,3,2.11
0,0,0
0.333333333,0.333333333,0.223333333
0,0,0
0,0,0
0,0,0
0.333333333,5,4.906666667
5.666666667,23.33333333,19.77666667
0,0,0
8.666666667,11,7.143333333
0,0,0
4,26,24.23333333
0.666666667,20.66666667,20.44333333
0.333333333,3,2.943333333
0,0,0
0,0,0
0,0,0
6,38,33.96666667
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,1.666666667,1.416666667
0,0,0
