Customer_info$Customer.Customer_ID,Product.new_cell,Product.dualband,Product.refurb_new,Product.hnd_price,Product.hnd_webcap,Product.eqpdays
1000595,N,N,N,29.98999023,NA,1593
1000596,N,Y,N,149.9899902,WCMB,261
1000597,N,N,N,29.98999023,NA,1133
1000598,N,Y,N,129.9899902,WCMB,469
1000599,N,N,R,29.98999023,WC,523
1000600,Y,Y,R,9.989997864,WC,575
1000601,N,Y,N,149.9899902,WCMB,630
1000602,N,N,N,29.98999023,NA,1485
1000603,N,N,N,29.98999023,NA,1071
1000604,N,Y,N,129.9899902,WCMB,337
1000605,N,Y,N,29.98999023,NA,1004
1000606,Y,Y,N,79.98999023,WCMB,184
1000607,Y,T,N,99.98999023,WCMB,170
1000608,Y,N,N,29.98999023,NA,1592
1000609,Y,Y,N,129.9899902,WCMB,163
1000610,Y,Y,N,79.98999023,WCMB,663
1000611,N,T,N,99.98999023,WCMB,81
1000612,N,N,N,129.9899902,WCMB,26
1000613,U,Y,N,149.9899902,WCMB,458
1000614,Y,Y,N,129.9899902,WCMB,730
1000615,N,N,N,29.98999023,WCMB,283
1000616,Y,Y,N,79.98999023,WCMB,474
1000617,Y,N,N,29.98999023,NA,1293
1000618,N,N,R,9.989997864,NA,650
1000619,Y,N,N,79.98999023,WC,728
1000620,N,Y,N,199.9899902,WCMB,125
1000621,Y,N,N,129.9899902,WCMB,111
1000622,N,Y,N,149.9899902,WCMB,204
1000623,N,N,N,129.9899902,WCMB,333
1000624,N,Y,R,99.98999023,WCMB,105
1000625,N,N,N,29.98999023,NA,1482
1000626,N,N,N,29.98999023,NA,442
1000627,N,N,N,29.98999023,NA,1589
1000628,N,Y,N,129.9899902,WCMB,110
1000629,N,Y,N,149.9899902,WCMB,168
1000630,N,Y,N,149.9899902,WCMB,147
1000631,N,Y,N,149.9899902,WCMB,322
1000632,N,Y,N,199.9899902,WCMB,267
1000633,N,Y,N,29.98999023,NA,721
1000634,N,N,N,129.9899902,WCMB,162
1000635,N,N,N,129.9899902,WCMB,305
1000636,U,T,R,59.98999023,WCMB,39
1000637,N,N,N,29.98999023,NA,1527
1000638,Y,Y,N,149.9899902,WCMB,134
1000639,N,N,R,79.98999023,WCMB,204
1000640,N,Y,R,9.989997864,WC,345
1000641,N,N,N,399.9899902,WCMB,161
1000642,N,N,R,9.989997864,NA,323
1000643,N,Y,N,29.98999023,WC,1339
1000644,Y,Y,R,9.989997864,NA,410
1000645,N,Y,N,149.9899902,WCMB,199
1000646,Y,N,N,29.98999023,NA,1410
1000647,Y,N,N,29.98999023,NA,1527
1000648,N,Y,N,199.9899902,WCMB,109
1000649,N,Y,N,149.9899902,WCMB,578
1000650,N,T,N,99.98999023,WCMB,27
1000651,N,Y,N,199.9899902,WCMB,45
1000652,Y,Y,N,199.9899902,WCMB,162
1000653,N,Y,N,199.9899902,WCMB,440
1000654,Y,Y,N,29.98999023,WC,991
1000655,N,Y,N,29.98999023,WC,559
1000656,Y,N,N,399.9899902,WCMB,234
1000657,Y,Y,N,59.98999023,WCMB,251
1000658,N,Y,N,149.9899902,WCMB,226
1000659,N,N,N,29.98999023,NA,1065
1000660,Y,N,R,9.989997864,NA,479
1000661,N,N,N,29.98999023,NA,785
1000662,N,Y,N,59.98999023,WCMB,620
1000663,Y,N,N,29.98999023,NA,1526
1000664,N,N,N,129.9899902,WCMB,229
1000665,N,Y,N,79.98999023,WCMB,386
1000666,Y,Y,N,149.9899902,WCMB,112
1000667,N,Y,N,29.98999023,WC,270
1000668,Y,Y,N,149.9899902,WCMB,428
1000669,N,Y,R,129.9899902,WCMB,41
1000670,N,Y,N,129.9899902,WCMB,358
1000671,N,N,R,9.989997864,NA,363
1000672,U,N,N,29.98999023,NA,1479
1000673,Y,N,N,29.98999023,NA,1586
1000674,Y,Y,N,149.9899902,WCMB,210
1000675,N,Y,N,29.98999023,WC,664
1000676,N,N,R,9.989997864,NA,345
1000677,Y,Y,N,59.98999023,WCMB,798
1000678,N,Y,R,99.98999023,WCMB,263
1000679,Y,N,N,29.98999023,NA,1296
1000680,U,N,N,29.98999023,WC,691
1000681,N,Y,R,99.98999023,WCMB,237
1000682,N,Y,N,29.98999023,NA,512
1000683,N,N,R,9.989997864,NA,1165
1000684,N,N,N,29.98999023,WCMB,810
1000685,U,Y,R,79.98999023,WCMB,160
1000686,U,N,N,79.98999023,WC,688
1000687,Y,Y,R,99.98999023,WCMB,97
1000688,N,Y,R,99.98999023,WCMB,377
1000689,Y,Y,N,149.9899902,WCMB,266
1000690,Y,N,N,29.98999023,NA,1524
1000691,Y,N,N,29.98999023,NA,1585
1000692,N,N,N,29.98999023,WC,1118
1000693,N,Y,N,199.9899902,WCMB,458
1000694,N,Y,N,199.9899902,WCMB,626
1000695,N,N,N,29.98999023,NA,1584
1000696,U,Y,N,79.98999023,WCMB,582
1000697,N,Y,N,199.9899902,WCMB,465
1000698,Y,N,N,29.98999023,NA,1523
1000699,U,Y,N,149.9899902,WCMB,207
1000700,Y,Y,N,149.9899902,WCMB,500
1000701,N,Y,N,199.9899902,WCMB,382
1000702,Y,N,N,29.98999023,NA,1523
1000703,N,Y,N,149.9899902,WCMB,335
1000704,N,Y,N,129.9899902,WCMB,162
1000705,N,Y,N,129.9899902,WCMB,404
1000706,N,Y,N,59.98999023,WCMB,308
1000707,N,Y,N,149.9899902,WCMB,360
1000708,Y,Y,R,39.98999023,WCMB,704
1000709,N,N,N,29.98999023,WC,921
1000710,N,Y,R,99.98999023,WCMB,130
1000711,N,N,N,29.98999023,NA,1476
1000712,N,Y,R,129.9899902,WCMB,93
1000713,Y,N,N,29.98999023,WC,741
1000714,N,N,N,29.98999023,NA,1413
1000715,Y,Y,R,79.98999023,WCMB,237
1000716,Y,Y,R,129.9899902,WCMB,240
1000717,U,N,N,29.98999023,NA,1582
1000718,N,N,N,29.98999023,WC,476
1000719,N,Y,N,199.9899902,WCMB,68
1000720,N,Y,R,9.989997864,NA,807
1000721,Y,Y,N,149.9899902,WCMB,374
1000722,N,Y,N,149.9899902,WCMB,86
1000723,Y,N,N,129.9899902,WCMB,351
1000724,Y,Y,R,9.989997864,WC,93
1000725,Y,Y,N,149.9899902,WCMB,121
1000726,N,Y,N,199.9899902,WCMB,93
1000727,U,Y,R,29.98999023,WCMB,468
1000728,N,Y,N,149.9899902,WCMB,580
1000729,Y,Y,N,149.9899902,WCMB,77
1000730,N,Y,N,199.9899902,WCMB,20
1000731,Y,N,N,129.9899902,WCMB,160
1000732,N,N,R,9.989997864,NA,733
1000733,Y,Y,R,9.989997864,NA,360
1000734,N,Y,R,99.98999023,WCMB,212
1000735,Y,N,N,29.98999023,NA,1188
1000736,Y,N,N,29.98999023,NA,1578
1000737,Y,Y,R,79.98999023,WCMB,422
1000738,Y,N,N,29.98999023,NA,1471
1000739,Y,Y,N,79.98999023,WCMB,417
1000740,Y,N,N,29.98999023,NA,1408
1000741,Y,Y,N,149.9899902,WCMB,349
1000742,N,N,N,29.98999023,NA,1515
1000743,N,N,R,9.989997864,NA,431
1000744,Y,Y,N,149.9899902,WCMB,405
1000745,Y,Y,R,29.98999023,WCMB,166
1000746,N,T,N,99.98999023,WCMB,134
1000747,N,Y,N,149.9899902,WCMB,463
1000748,N,N,N,29.98999023,WC,722
1000749,Y,Y,N,59.98999023,WCMB,369
1000750,Y,Y,N,149.9899902,WCMB,221
1000751,N,N,R,9.989997864,NA,888
1000752,N,N,N,29.98999023,NA,1468
1000753,N,N,N,129.9899902,WCMB,80
1000754,N,Y,N,129.9899902,WCMB,623
1000755,Y,Y,N,129.9899902,WCMB,271
1000756,Y,Y,N,199.9899902,WCMB,526
1000757,Y,Y,N,149.9899902,WCMB,365
1000758,N,Y,N,59.98999023,WCMB,364
1000759,N,Y,R,9.989997864,WC,530
1000760,Y,N,N,129.9899902,WCMB,110
1000761,N,Y,N,59.98999023,WCMB,256
1000762,N,Y,N,149.9899902,WCMB,635
1000763,N,N,R,9.989997864,NA,1101
1000764,Y,N,N,29.98999023,NA,750
1000765,Y,N,N,29.98999023,NA,1573
1000766,Y,N,N,29.98999023,NA,1253
1000767,N,Y,N,129.9899902,WCMB,691
1000768,Y,N,N,29.98999023,NA,1404
1000769,Y,Y,N,149.9899902,WCMB,196
1000770,Y,T,N,199.9899902,WCMB,3
1000771,Y,N,N,59.98999023,WC,797
1000772,N,Y,N,149.9899902,WCMB,298
1000773,U,N,R,9.989997864,NA,533
1000774,U,Y,N,129.9899902,WCMB,310
1000775,Y,Y,R,9.989997864,WC,100
1000776,N,T,R,59.98999023,WCMB,71
1000777,U,Y,N,79.98999023,WCMB,630
1000778,N,T,N,199.9899902,WCMB,41
1000779,N,Y,N,199.9899902,WCMB,307
1000780,Y,Y,N,59.98999023,WCMB,276
1000781,N,N,R,9.989997864,NA,849
1000782,N,N,N,79.98999023,WC,740
1000783,N,Y,R,99.98999023,WCMB,378
1000784,N,Y,R,39.98999023,WCMB,388
1000785,N,Y,N,79.98999023,WCMB,727
1000786,N,Y,N,79.98999023,WCMB,570
1000787,N,N,N,29.98999023,NA,1463
1000788,Y,Y,N,29.98999023,NA,583
1000789,N,Y,N,149.9899902,WCMB,411
1000790,Y,N,N,129.9899902,WCMB,521
1000791,N,Y,N,149.9899902,WCMB,142
1000792,Y,Y,N,79.98999023,WCMB,317
1000793,N,Y,N,29.98999023,NA,876
1000794,Y,Y,N,129.9899902,WCMB,100
1000795,Y,N,N,29.98999023,NA,1462
1000796,N,Y,R,79.98999023,WCMB,243
1000797,Y,Y,N,79.98999023,WCMB,524
1000798,Y,N,N,29.98999023,WC,911
1000799,N,Y,N,59.98999023,WCMB,581
1000800,U,Y,N,59.98999023,WCMB,328
1000801,U,Y,N,129.9899902,WCMB,660
1000802,U,Y,R,99.98999023,WCMB,310
1000803,Y,N,N,29.98999023,NA,1567
1000804,Y,Y,N,129.9899902,WCMB,461
1000805,N,Y,R,29.98999023,WCMB,325
1000806,Y,Y,N,129.9899902,WCMB,65
1000807,Y,Y,N,149.9899902,WCMB,505
1000808,Y,N,N,29.98999023,NA,1505
1000809,Y,N,N,29.98999023,NA,1396
1000810,Y,N,N,79.98999023,WC,687
1000811,U,N,N,NA,WC,-1
1000812,N,Y,R,99.98999023,WCMB,139
1000813,Y,N,N,129.9899902,WCMB,416
1000814,N,Y,R,99.98999023,WCMB,194
1000815,N,Y,R,39.98999023,WCMB,357
1000816,U,Y,R,79.98999023,WCMB,130
1000817,N,Y,N,199.9899902,WCMB,514
1000818,N,N,N,29.98999023,NA,1503
1000819,U,N,N,299.9899902,WCMB,27
1000820,N,Y,N,149.9899902,WCMB,197
1000821,N,Y,N,199.9899902,WCMB,13
1000822,Y,Y,N,79.98999023,WCMB,251
1000823,N,Y,N,129.9899902,WCMB,400
1000824,U,Y,N,199.9899902,WCMB,296
1000825,N,Y,N,149.9899902,WCMB,72
1000826,N,N,R,79.98999023,WCMB,227
1000827,N,Y,N,199.9899902,WCMB,87
1000828,Y,Y,N,79.98999023,WCMB,461
1000829,N,N,N,29.98999023,NA,1379
1000830,N,Y,N,199.9899902,WCMB,380
1000831,N,N,R,9.989997864,NA,750
1000832,Y,Y,R,9.989997864,NA,299
1000833,N,Y,N,149.9899902,WCMB,777
1000834,Y,Y,N,149.9899902,WCMB,261
1000835,N,Y,R,79.98999023,WCMB,157
1000836,Y,Y,N,79.98999023,WCMB,417
1000837,Y,Y,N,79.98999023,WCMB,486
1000838,N,N,R,9.989997864,NA,1456
1000839,N,N,N,29.98999023,WC,534
1000840,N,Y,N,199.9899902,WCMB,370
1000841,N,T,N,99.98999023,WCMB,367
1000842,U,Y,N,79.98999023,WCMB,60
1000843,N,Y,N,79.98999023,WCMB,91
1000844,Y,Y,N,199.9899902,WCMB,132
1000845,Y,Y,N,59.98999023,WCMB,547
1000846,N,Y,N,149.9899902,WCMB,584
1000847,N,N,N,79.98999023,WC,803
1000848,N,Y,N,199.9899902,WCMB,506
1000849,N,N,N,29.98999023,NA,1448
1000850,Y,Y,N,199.9899902,WCMB,174
1000851,N,Y,N,149.9899902,WCMB,430
1000852,N,Y,N,199.9899902,WCMB,73
1000853,N,Y,N,59.98999023,WCMB,591
1000854,Y,Y,N,79.98999023,WCMB,391
1000855,N,N,N,29.98999023,NA,84
1000856,N,N,N,29.98999023,NA,1554
1000857,N,N,R,29.98999023,WC,362
1000858,N,N,N,29.98999023,NA,1384
1000859,Y,Y,N,149.9899902,WCMB,152
1000860,N,Y,N,129.9899902,WCMB,335
1000861,N,Y,N,149.9899902,WCMB,228
1000862,N,Y,N,79.98999023,WCMB,631
1000863,Y,N,N,29.98999023,NA,1383
1000864,Y,Y,N,199.9899902,WCMB,68
1000865,U,Y,N,79.98999023,WCMB,788
1000866,N,N,R,9.989997864,NA,369
1000867,Y,N,N,29.98999023,NA,1383
1000868,Y,N,N,129.9899902,WCMB,158
1000869,N,Y,N,149.9899902,WCMB,2
1000870,Y,Y,N,29.98999023,WC,494
1000871,Y,Y,R,99.98999023,WCMB,4
1000872,Y,N,N,29.98999023,NA,1462
1000873,N,N,N,399.9899902,WCMB,237
1000874,N,N,N,59.98999023,WC,945
1000875,N,N,R,9.989997864,NA,508
1000876,N,N,N,79.98999023,WC,809
1000877,N,Y,N,129.9899902,WCMB,309
1000878,N,N,N,29.98999023,NA,478
1000879,Y,N,N,29.98999023,NA,1548
1000880,Y,Y,N,149.9899902,WCMB,149
1000881,N,Y,R,29.98999023,WCMB,325
1000882,N,N,R,9.989997864,NA,1008
1000883,N,T,R,59.98999023,WCMB,24
1000884,N,N,R,9.989997864,NA,23
1000885,N,Y,N,79.98999023,WCMB,47
1000886,Y,Y,N,149.9899902,WCMB,218
1000887,N,Y,R,29.98999023,WCMB,330
1000888,N,N,N,29.98999023,NA,1194
1000889,U,Y,N,129.9899902,WCMB,445
1000890,N,Y,N,149.9899902,WCMB,371
1000891,N,N,N,79.98999023,WC,886
1000892,N,Y,N,149.9899902,WCMB,160
1000893,Y,T,N,99.98999023,WCMB,69
1000894,U,Y,N,149.9899902,WCMB,139
1000895,Y,Y,N,29.98999023,NA,685
1000896,Y,N,N,129.9899902,WCMB,34
1000897,N,N,N,29.98999023,WCMB,241
1000898,N,N,N,129.9899902,WCMB,198
1000899,N,N,N,29.98999023,NA,1544
1000900,N,Y,N,199.9899902,WCMB,366
1000901,N,Y,N,149.9899902,WCMB,239
1000902,Y,Y,N,29.98999023,WC,572
1000903,U,Y,R,99.98999023,WCMB,63
1000904,N,Y,R,9.989997864,WC,55
1000905,N,Y,N,149.9899902,WCMB,409
1000906,Y,N,N,29.98999023,WC,920
1000907,Y,Y,R,9.989997864,NA,921
1000908,N,N,N,29.98999023,NA,417
1000909,Y,Y,R,99.98999023,WCMB,209
1000910,N,N,N,29.98999023,NA,1377
1000911,U,Y,N,149.9899902,WCMB,280
1000912,U,Y,N,129.9899902,WCMB,483
1000913,N,N,N,29.98999023,NA,271
1000914,Y,N,N,129.9899902,WCMB,83
1000915,N,Y,R,39.98999023,WCMB,538
1000916,N,Y,N,79.98999023,WCMB,547
1000917,N,Y,R,79.98999023,WCMB,376
1000918,Y,Y,N,149.9899902,WCMB,276
1000919,U,N,R,9.989997864,NA,999
1000920,U,Y,N,199.9899902,WCMB,234
1000921,N,T,N,199.9899902,WCMB,82
1000922,Y,N,N,29.98999023,NA,1477
1000923,N,N,N,129.9899902,WCMB,405
1000924,Y,N,N,79.98999023,WC,759
1000925,N,N,N,29.98999023,NA,1432
1000926,N,Y,N,149.9899902,WCMB,423
1000927,Y,Y,N,199.9899902,WCMB,378
1000928,Y,Y,N,129.9899902,WCMB,251
1000929,N,N,N,129.9899902,WCMB,91
1000930,U,T,N,99.98999023,WCMB,337
1000931,N,N,N,29.98999023,NA,1538
1000932,N,N,N,29.98999023,NA,1369
1000933,Y,Y,N,149.9899902,WCMB,89
1000934,N,N,N,129.9899902,WCMB,52
1000935,N,Y,R,9.989997864,WC,715
1000936,N,Y,N,79.98999023,WCMB,564
1000937,Y,Y,N,199.9899902,WCMB,82
1000938,U,N,N,79.98999023,WC,812
1000939,U,N,N,129.9899902,WCMB,93
1000940,Y,T,N,199.9899902,WCMB,169
1000941,Y,Y,N,149.9899902,WCMB,401
1000942,Y,N,N,79.98999023,WC,694
1000943,U,Y,R,99.98999023,WCMB,63
1000944,N,Y,N,59.98999023,WCMB,624
1000945,N,T,N,99.98999023,WCMB,80
1000946,N,N,N,29.98999023,NA,1367
1000947,Y,Y,N,29.98999023,WC,1465
1000948,Y,N,N,79.98999023,WC,800
1000949,Y,N,R,9.989997864,NA,800
1000950,N,Y,N,59.98999023,WCMB,402
1000951,N,Y,N,149.9899902,WCMB,132
1000952,Y,N,N,29.98999023,NA,1427
1000953,N,N,N,29.98999023,NA,1140
1000954,U,Y,N,129.9899902,WCMB,552
1000955,N,Y,N,199.9899902,WCMB,542
1000956,Y,Y,N,199.9899902,WCMB,579
1000957,N,T,N,99.98999023,WCMB,367
1000958,Y,Y,N,199.9899902,WCMB,391
1000959,Y,Y,R,29.98999023,WCMB,341
1000960,N,T,N,99.98999023,WCMB,41
1000961,Y,Y,N,149.9899902,WCMB,115
1000962,Y,Y,N,29.98999023,NA,1470
1000963,N,Y,N,149.9899902,WCMB,244
1000964,N,Y,R,99.98999023,WCMB,189
1000965,Y,Y,N,149.9899902,WCMB,123
1000966,Y,Y,N,29.98999023,WC,71
1000967,N,Y,N,199.9899902,WCMB,452
1000968,U,Y,R,39.98999023,WCMB,448
1000969,Y,N,R,9.989997864,NA,603
1000970,N,Y,R,99.98999023,WCMB,48
1000971,N,Y,N,199.9899902,WCMB,411
1000972,N,N,R,29.98999023,WC,382
1000973,Y,Y,N,199.9899902,WCMB,361
1000974,Y,Y,N,149.9899902,WCMB,669
1000975,N,N,N,29.98999023,NA,1422
1000976,N,Y,N,499.9899902,WCMB,32
1000977,Y,N,N,NA,WC,6
1000978,N,Y,R,79.98999023,WCMB,342
1000979,Y,Y,N,79.98999023,WCMB,743
1000980,Y,N,N,29.98999023,NA,1527
1000981,Y,N,R,39.98999023,WC,94
1000982,N,N,R,29.98999023,WC,746
1000983,Y,N,N,129.9899902,WCMB,227
1000984,N,N,R,9.989997864,NA,793
1000985,Y,Y,N,59.98999023,WCMB,407
1000986,N,N,N,29.98999023,NA,1357
1000987,N,Y,N,199.9899902,WCMB,124
1000988,U,Y,R,29.98999023,WCMB,517
1000989,N,N,N,29.98999023,NA,1419
1000990,N,Y,R,129.9899902,WCMB,17
1000991,N,Y,N,199.9899902,WCMB,298
1000992,Y,Y,R,39.98999023,WCMB,370
1000993,N,Y,N,199.9899902,WCMB,263
1000994,U,Y,R,79.98999023,WCMB,176
1000995,N,N,N,29.98999023,NA,1356
1000996,N,N,N,29.98999023,NA,78
1000997,Y,N,N,29.98999023,NA,1525
1000998,N,N,N,29.98999023,NA,1464
1000999,N,Y,N,29.98999023,WC,908
1001000,Y,Y,N,29.98999023,WC,466
1001001,N,Y,N,199.9899902,WCMB,27
1001002,Y,N,N,29.98999023,WC,863
1001003,N,N,N,129.9899902,WCMB,54
1001004,N,Y,N,29.98999023,NA,929
1001005,Y,N,N,29.98999023,WCMB,627
1001006,N,T,N,199.9899902,WCMB,27
1001007,N,N,N,79.98999023,WC,742
1001008,Y,Y,N,149.9899902,WCMB,363
1001009,N,Y,N,129.9899902,WCMB,80
1001010,N,Y,N,59.98999023,WCMB,677
1001011,N,N,R,29.98999023,WC,306
1001012,N,Y,N,29.98999023,WC,10
1001013,U,Y,N,79.98999023,WCMB,754
1001014,Y,Y,R,99.98999023,WCMB,404
1001015,Y,N,N,29.98999023,NA,887
1001016,N,Y,N,199.9899902,WCMB,71
1001017,Y,N,N,29.98999023,NA,1351
1001018,Y,N,N,29.98999023,NA,1520
1001019,N,N,R,9.989997864,NA,1109
1001020,N,Y,N,59.98999023,WCMB,697
1001021,Y,Y,N,199.9899902,WCMB,121
1001022,N,Y,N,149.9899902,WCMB,111
1001023,N,Y,N,29.98999023,WC,809
1001024,N,Y,N,149.9899902,WCMB,495
1001025,N,Y,R,129.9899902,WCMB,343
1001026,N,N,N,29.98999023,NA,1456
1001027,N,Y,N,199.9899902,WCMB,482
1001028,Y,Y,N,199.9899902,WCMB,4
1001029,N,Y,R,129.9899902,WCMB,52
1001030,Y,N,N,29.98999023,WC,679
1001031,N,Y,N,149.9899902,WCMB,485
1001032,Y,N,N,399.9899902,WCMB,332
1001033,Y,N,N,29.98999023,NA,1157
1001034,N,Y,N,59.98999023,WCMB,781
1001035,Y,N,N,59.98999023,WC,970
1001036,Y,N,N,29.98999023,NA,1409
1001037,Y,Y,N,149.9899902,WCMB,659
1001038,N,N,N,29.98999023,NA,1409
1001039,N,Y,N,79.98999023,WCMB,380
1001040,U,Y,R,129.9899902,WCMB,405
1001041,N,N,R,29.98999023,WC,318
1001042,Y,N,N,29.98999023,NA,1455
1001043,Y,N,N,29.98999023,NA,1259
1001044,Y,Y,N,149.9899902,WCMB,347
1001045,N,Y,N,129.9899902,WCMB,632
1001046,N,N,N,29.98999023,NA,1346
1001047,Y,N,N,29.98999023,NA,492
1001048,Y,N,N,29.98999023,NA,1346
1001049,N,Y,N,199.9899902,WCMB,138
1001050,Y,N,N,29.98999023,NA,1357
1001051,Y,Y,R,9.989997864,NA,681
1001052,Y,Y,N,29.98999023,WC,1406
1001053,N,N,N,29.98999023,NA,1344
1001054,N,Y,R,39.98999023,WCMB,284
1001055,N,Y,N,29.98999023,WC,1066
1001056,Y,Y,N,29.98999023,NA,788
1001057,U,T,N,99.98999023,WCMB,46
1001058,U,Y,N,149.9899902,WCMB,781
1001059,N,Y,N,149.9899902,WCMB,702
1001060,N,Y,N,129.9899902,WCMB,626
1001061,Y,Y,N,29.98999023,WC,1037
1001062,N,N,N,29.98999023,NA,1394
1001063,Y,Y,N,29.98999023,WC,1405
1001064,Y,Y,N,129.9899902,WCMB,239
1001065,Y,N,N,29.98999023,WCMB,457
1001066,Y,Y,N,149.9899902,WCMB,178
1001067,U,Y,N,149.9899902,WCMB,336
1001068,Y,N,N,29.98999023,NA,1404
1001069,N,N,N,29.98999023,NA,1450
1001070,N,T,N,199.9899902,WCMB,175
1001071,Y,N,N,29.98999023,NA,1342
1001072,Y,Y,N,29.98999023,WC,441
1001073,U,Y,N,149.9899902,WCMB,405
1001074,Y,Y,N,149.9899902,WCMB,150
1001075,Y,N,N,29.98999023,NA,1230
1001076,Y,Y,N,199.9899902,WCMB,263
1001077,N,T,N,199.9899902,WCMB,126
1001078,N,Y,N,199.9899902,WCMB,47
1001079,Y,Y,N,29.98999023,WC,861
1001080,N,Y,N,149.9899902,WCMB,249
1001081,N,N,N,129.9899902,WCMB,228
1001082,N,Y,N,129.9899902,WCMB,573
1001083,Y,Y,N,199.9899902,WCMB,284
1001084,N,Y,N,199.9899902,WCMB,173
1001085,Y,Y,N,149.9899902,WCMB,186
1001086,N,N,N,79.98999023,WC,851
1001087,N,Y,N,199.9899902,WCMB,537
1001088,U,Y,N,149.9899902,WCMB,446
1001089,N,N,N,29.98999023,NA,1508
1001090,Y,Y,N,59.98999023,WCMB,359
1001091,Y,N,N,29.98999023,NA,1447
1001092,N,N,N,29.98999023,WC,600
1001093,N,Y,R,129.9899902,WCMB,314
1001094,Y,Y,N,149.9899902,WCMB,78
1001095,Y,Y,N,79.98999023,WCMB,735
1001096,N,Y,N,199.9899902,WCMB,517
1001097,N,N,N,29.98999023,NA,1441
1001098,N,Y,N,29.98999023,NA,682
1001099,Y,N,N,29.98999023,NA,1506
1001100,N,N,N,29.98999023,NA,623
1001101,U,T,N,99.98999023,WCMB,82
1001102,U,Y,N,129.9899902,WCMB,557
1001103,N,N,N,29.98999023,NA,1126
1001104,Y,Y,N,199.9899902,WCMB,452
1001105,N,Y,N,79.98999023,WCMB,513
1001106,Y,Y,N,149.9899902,WCMB,93
1001107,Y,N,N,29.98999023,NA,1397
1001108,N,Y,N,79.98999023,WCMB,268
1001109,U,Y,N,149.9899902,WCMB,367
1001110,U,N,N,29.98999023,NA,1334
1001111,N,N,N,29.98999023,NA,1396
1001112,Y,N,N,59.98999023,WC,960
1001113,N,Y,N,29.98999023,NA,891
1001114,U,U,R,NA,UNKW,43
1001115,Y,N,R,9.989997864,NA,865
1001116,N,Y,N,199.9899902,WCMB,69
1001117,U,N,N,129.9899902,WCMB,185
1001118,N,N,N,29.98999023,WC,686
1001119,U,Y,N,59.98999023,WCMB,442
1001120,N,N,N,399.9899902,WCMB,110
1001121,N,Y,N,59.98999023,WCMB,789
1001122,Y,N,R,9.989997864,NA,1130
1001123,N,Y,N,149.9899902,WCMB,388
1001124,N,Y,N,79.98999023,WCMB,671
1001125,N,N,N,29.98999023,WC,765
1001126,N,Y,N,79.98999023,WCMB,616
1001127,Y,Y,N,59.98999023,WCMB,448
1001128,Y,N,N,29.98999023,WCMB,518
1001129,N,Y,N,129.9899902,WCMB,298
1001130,N,Y,N,79.98999023,WCMB,295
1001131,N,Y,R,29.98999023,WCMB,704
1001132,Y,Y,R,29.98999023,WCMB,57
1001133,U,N,N,29.98999023,NA,1500
1001134,Y,Y,N,249.9899902,WCMB,69
1001135,N,N,N,29.98999023,NA,246
1001136,Y,N,R,9.989997864,NA,338
1001137,N,N,N,29.98999023,NA,138
1001138,U,Y,N,59.98999023,WCMB,351
1001139,Y,T,N,99.98999023,WCMB,87
1001140,N,Y,N,79.98999023,WCMB,690
1001141,Y,Y,N,149.9899902,WCMB,672
1001142,N,T,N,99.98999023,WCMB,94
1001143,N,Y,N,29.98999023,WC,1067
1001144,N,N,N,29.98999023,NA,960
1001145,Y,Y,N,149.9899902,WCMB,124
1001146,N,N,R,29.98999023,WC,438
1001147,Y,N,N,29.98999023,NA,1434
1001148,Y,Y,N,129.9899902,WCMB,85
1001149,N,N,R,9.989997864,NA,934
1001150,Y,N,R,29.98999023,WC,511
1001151,U,Y,R,9.989997864,WC,885
1001152,N,Y,N,149.9899902,WCMB,436
1001153,U,Y,N,79.98999023,WCMB,632
1001154,N,Y,R,29.98999023,WCMB,518
1001155,N,Y,N,149.9899902,WCMB,94
1001156,Y,N,N,29.98999023,NA,1436
1001157,N,U,N,NA,UNKW,15
1001158,N,N,N,29.98999023,NA,1326
1001159,N,T,N,99.98999023,WCMB,84
1001160,N,N,N,29.98999023,NA,1388
1001161,N,N,N,29.98999023,NA,1353
1001162,U,Y,R,9.989997864,NA,741
1001163,Y,Y,N,199.9899902,WCMB,401
1001164,N,T,N,99.98999023,WCMB,203
1001165,Y,Y,N,499.9899902,WCMB,148
1001166,Y,N,N,129.9899902,WCMB,332
1001167,Y,N,N,129.9899902,WCMB,42
1001168,U,Y,R,129.9899902,WCMB,319
1001169,N,N,N,129.9899902,WCMB,353
1001170,Y,Y,R,29.98999023,WCMB,369
1001171,N,N,N,29.98999023,NA,1434
1001172,N,Y,N,29.98999023,NA,1175
1001173,N,Y,N,129.9899902,WCMB,232
1001174,Y,Y,N,199.9899902,WCMB,352
1001175,N,Y,R,29.98999023,WCMB,360
1001176,N,Y,N,129.9899902,WCMB,399
1001177,N,Y,N,29.98999023,WC,1013
1001178,N,N,N,29.98999023,NA,1432
1001179,U,N,R,9.989997864,WCMB,208
1001180,N,Y,N,149.9899902,WCMB,336
1001181,N,Y,N,149.9899902,WCMB,589
1001182,Y,N,N,29.98999023,NA,1432
1001183,Y,N,N,29.98999023,NA,1385
1001184,Y,N,N,29.98999023,NA,1324
1001185,Y,Y,R,99.98999023,WCMB,229
1001186,Y,N,N,29.98999023,NA,1414
1001187,N,Y,N,29.98999023,WC,1323
1001188,N,N,N,129.9899902,WCMB,57
1001189,Y,Y,N,29.98999023,WC,426
1001190,N,Y,R,99.98999023,WCMB,150
