Customer_info$Customer.Customer_ID,CustServ.custcare_Mean,CustServ.ccrndmou_Mean,CustServ.cc_mou_Mean
1001044,0,0,0
1001045,0,0,0
1001046,0,0,0
1001047,0,0,0
1001048,0,0,0
1001049,0,0,0
1001050,4.666666667,5.666666667,3.53
1001051,0,0,0
1001052,0,0,0
1001053,0,0,0
1001054,0.333333333,0.333333333,0.206666667
1001055,0,0,0
1001056,0.333333333,0.333333333,0.043333333
1001057,0.333333333,3,2.916666667
1001058,0,0,0
1001059,0,0,0
1001060,0,0,0
1001061,0,0,0
1001062,0,0,0
1001063,0,0,0
1001064,16.66666667,24.33333333,16.55
1001065,0.666666667,2.666666667,2.17
1001066,5,12.33333333,8.476666667
1001067,2.666666667,8.666666667,7.503333333
1001068,0,0,0
1001069,0,0,0
1001070,0,0,0
1001071,1.333333333,5.666666667,5.18
1001072,0,0,0
1001073,0,0,0
1001074,0.666666667,1,0.71
1001075,0,0,0
1001076,0,0,0
1001077,2,7,5.433333333
1001078,0,0,0
1001079,1.333333333,1.333333333,0.723333333
1001080,0,0,0
1001081,1.333333333,5.666666667,5.176666667
1001082,0.333333333,5.333333333,5.06
1001083,0,0,0
1001084,0.666666667,13.33333333,12.94666667
1001085,0.666666667,3,2.67
1001086,0,0,0
1001087,0,0,0
1001088,0,0,0
1001089,0,0,0
1001090,0,0,0
1001091,0.666666667,15,14.61666667
1001092,0.333333333,2.333333333,2.24
1001093,0,0,0
1001094,0.333333333,0.333333333,0.01
1001095,0,0,0
1001096,1.333333333,5.333333333,4.416666667
1001097,5,15,12.92
1001098,0,0,0
1001099,1,8.333333333,7.6
1001100,0,0,0
1001101,0.333333333,2.333333333,2.193333333
1001102,0,0,0
1001103,0,0,0
1001104,0,0,0
1001105,0,0,0
1001106,0.666666667,0.666666667,0.353333333
1001107,0,0,0
1001108,0,0,0
1001109,0,0,0
1001110,0,0,0
1001111,0.666666667,1,0.626666667
1001112,0,0,0
1001113,3,8,6.696666667
1001114,0.333333333,4,4
1001115,0,0,0
1001116,0,0,0
1001117,0,0,0
1001118,0,0,0
1001119,0,0,0
1001120,0.333333333,6,5.793333333
1001121,0,0,0
1001122,0,0,0
1001123,0.333333333,5,4.873333333
1001124,0.666666667,0.666666667,0.186666667
1001125,0,0,0
1001126,0,0,0
1001127,0,0,0
1001128,3.666666667,4,1.933333333
1001129,0,0,0
1001130,0,0,0
1001131,0,0,0
1001132,4.666666667,26.33333333,23.71666667
1001133,0,0,0
1001134,0,0,0
1001135,5.333333333,6.333333333,3.653333333
1001136,0,0,0
1001137,2.333333333,2.333333333,0.476666667
1001138,5.666666667,14.66666667,11.73666667
1001139,1.333333333,6.333333333,5.79
1001140,2.333333333,3,1.66
1001141,0,0,0
1001142,0,0,0
1001143,0,0,0
1001144,0.333333333,2,1.926666667
1001145,11.33333333,20.66666667,16.66
1001146,0,0,0
1001147,0,0,0
1001148,31,47,29.91333333
1001149,0,0,0
1001150,0,0,0
1001151,0,0,0
1001152,0.333333333,0.666666667,0.383333333
1001153,1,17.66666667,17.20666667
1001154,0,0,0
1001155,0,0,0
1001156,0,0,0
1001157,1.333333333,5.666666667,4.816666667
1001158,0,0,0
1001159,0,0,0
1001160,0,0,0
1001161,0,0,0
1001162,0,0,0
1001163,2.666666667,4,2.823333333
1001164,0,0,0
1001165,0,0,0
1001166,0,0,0
1001167,0,0,0
1001168,0.666666667,5.333333333,5.093333333
1001169,16,16,9.726666667
1001170,10.33333333,22.33333333,16.36333333
1001171,0.333333333,0.333333333,0.09
1001172,0,0,0
1001173,0,0,0
1001174,0.666666667,1.333333333,1.216666667
1001175,0,0,0
1001176,0.333333333,0.333333333,0.256666667
1001177,0.333333333,1.333333333,1.033333333
1001178,0,0,0
1001179,0,0,0
1001180,0.333333333,0.666666667,0.566666667
1001181,0.333333333,0.666666667,0.66
1001182,0,0,0
1001183,0,0,0
1001184,0,0,0
1001185,1.333333333,2.333333333,1.253333333
1001186,0,0,0
1001187,0,0,0
1001188,0.333333333,0.666666667,0.576666667
1001189,1.666666667,4.666666667,3.833333333
1001190,0,0,0
1001191,0,0,0
1001192,0,0,0
1001193,0,0,0
1001194,0,0,0
1001195,0,0,0
1001196,0,0,0
1001197,0,0,0
1001198,4.333333333,15.66666667,14.01
1001199,0,0,0
1001200,0,0,0
1001201,1.333333333,4.666666667,3.913333333
1001202,0.333333333,2.333333333,2.016666667
1001203,1.333333333,8.333333333,7.543333333
1001204,0,0,0
1001205,0,0,0
1001206,0,0,0
1001207,0,0,0
1001208,0,0,0
1001209,8.333333333,18.66666667,13.85
1001210,0,0,0
1001211,0,0,0
1001212,0,0,0
1001213,0,0,0
1001214,0.666666667,0.666666667,0.27
1001215,1,6.666666667,6.246666667
1001216,0,0,0
1001217,0,0,0
1001218,9,11.66666667,6.94
1001219,0,0,0
1001220,0,0,0
1001221,0,0,0
1001222,0.333333333,3.666666667,3.416666667
1001223,0.333333333,2,1.91
1001224,9.333333333,35.66666667,29.70333333
1001225,7.333333333,7.666666667,4.323333333
1001226,0.333333333,0.666666667,0.426666667
1001227,0,0,0
1001228,0,0,0
1001229,0,0,0
1001230,0,0,0
1001231,0,0,0
1001232,0.333333333,0.333333333,0.043333333
1001233,0,0,0
1001234,0,0,0
1001235,0.333333333,0.333333333,0.11
1001236,12,13.33333333,8.503333333
1001237,1.666666667,2,1.216666667
1001238,0,0,0
1001239,0,0,0
1001240,0,0,0
1001241,4.666666667,7.666666667,5.463333333
1001242,2.666666667,20.66666667,19.16
1001243,1.333333333,23.66666667,22.95
1001244,0,0,0
1001245,0.666666667,6,5.493333333
1001246,0.666666667,0.666666667,0.373333333
1001247,0,0,0
1001248,0,0,0
1001249,0,0,0
1001250,0,0,0
1001251,0,0,0
1001252,4,4.333333333,1.743333333
1001253,0,0,0
1001254,0,0,0
1001255,0,0,0
1001256,9,9.666666667,5.87
1001257,0,0,0
1001258,0,0,0
1001259,0,0,0
1001260,0,0,0
1001261,0,0,0
1001262,0,0,0
1001263,5,29,26.25
1001264,0,0,0
1001265,0,0,0
1001266,2.666666667,9.333333333,7.6
1001267,0.666666667,1.333333333,0.943333333
1001268,0,0,0
1001269,0,0,0
1001270,0,0,0
1001271,0,0,0
1001272,0,0,0
1001273,0,0,0
1001274,0,0,0
1001275,0,0,0
1001276,0,0,0
1001277,0.666666667,1.666666667,1.073333333
1001278,0,0,0
1001279,0.666666667,2,1.753333333
1001280,13,24.66666667,17.77333333
1001281,0,0,0
1001282,0,0,0
1001283,0,0,0
1001284,0,0,0
1001285,0,0,0
1001286,0,0,0
1001287,0,0,0
1001288,0.333333333,2.333333333,2.043333333
1001289,0,0,0
1001290,0.333333333,7.333333333,7.306666667
1001291,0,0,0
1001292,17.33333333,53.33333333,41.87333333
1001293,0,0,0
1001294,1.666666667,4,2.97
1001295,3.333333333,9.333333333,7.713333333
1001296,0,0,0
1001297,0.666666667,1,0.89
1001298,0,0,0
1001299,1,4,3.42
1001300,0.333333333,7.666666667,7.443333333
1001301,0,0,0
1001302,0,0,0
1001303,0,0,0
1001304,0,0,0
1001305,0,0,0
1001306,0,0,0
1001307,0.333333333,0.333333333,0.066666667
1001308,0,0,0
1001309,0,0,0
1001310,0,0,0
1001311,0,0,0
1001312,0.666666667,2,1.646666667
1001313,0.333333333,0.333333333,0.143333333
1001314,0,0,0
1001315,0,0,0
1001316,0,0,0
1001317,0,0,0
1001318,0,0,0
1001319,0.666666667,6,5.76
1001320,4.666666667,32,28.85666667
1001321,0,0,0
1001322,0,0,0
1001323,0,0,0
1001324,0.333333333,0.333333333,0.156666667
1001325,0,0,0
1001326,2.666666667,4,2.076666667
1001327,2,4.666666667,3.556666667
1001328,0,0,0
1001329,6.666666667,7.333333333,3.76
1001330,0,0,0
1001331,0,0,0
1001332,4.333333333,6.666666667,5.076666667
1001333,1,3.333333333,2.826666667
1001334,0,0,0
1001335,0,0,0
1001336,0.666666667,1,0.723333333
1001337,1.333333333,13.33333333,13.01333333
1001338,0,0,0
1001339,0,0,0
1001340,0,0,0
1001341,0,0,0
1001342,1,11.66666667,11.13333333
1001343,0,0,0
1001344,0.333333333,0.333333333,0.033333333
1001345,0.666666667,2.666666667,2.083333333
1001346,0,0,0
1001347,4.333333333,6.666666667,4.42
1001348,0,0,0
1001349,0.333333333,1,1
1001350,0,0,0
1001351,21.33333333,34.33333333,21.17
1001352,0,0,0
1001353,0,0,0
1001354,8.333333333,18,14.41333333
1001355,2.666666667,7.333333333,6.273333333
1001356,0,0,0
1001357,0,0,0
1001358,3.666666667,4.666666667,3.063333333
1001359,0,0,0
1001360,0.333333333,2,1.933333333
1001361,2.333333333,20.66666667,19.17666667
1001362,0,0,0
1001363,0,0,0
1001364,0,0,0
1001365,0,0,0
1001366,0.666666667,3.333333333,3.066666667
1001367,2.333333333,3.333333333,2.436666667
1001368,1.333333333,2,0.86
1001369,0,0,0
1001370,1.666666667,1.666666667,0.613333333
1001371,0,0,0
1001372,0.666666667,3,2.416666667
1001373,0,0,0
1001374,0.333333333,0.333333333,0.323333333
1001375,2.666666667,4,2.576666667
1001376,0,0,0
1001377,0,0,0
1001378,0,0,0
1001379,0,0,0
1001380,0,0,0
1001381,0,0,0
1001382,0,0,0
1001383,3.666666667,17.66666667,15.62666667
1001384,0,0,0
1001385,0.333333333,1.333333333,1.156666667
1001386,0,0,0
1001387,0.666666667,4.666666667,4.226666667
1001388,0,0,0
1001389,0,0,0
1001390,0,0,0
1001391,9.333333333,14.33333333,8.146666667
1001392,0,0,0
1001393,0,0,0
1001394,0,0,0
1001395,0,0,0
1001396,0.333333333,3,2.973333333
1001397,0,0,0
1001398,0,0,0
1001399,0,0,0
1001400,1,7.666666667,7.026666667
1001401,0,0,0
1001402,0,0,0
1001403,0,0,0
1001404,0,0,0
1001405,0,0,0
1001406,4,5.666666667,3.576666667
1001407,0,0,0
1001408,0,0,0
1001409,0,0,0
1001410,0,0,0
1001411,0,0,0
1001412,0,0,0
1001413,0,0,0
1001414,0.666666667,1,0.67
1001415,0,0,0
1001416,0,0,0
1001417,0,0,0
1001418,0,0,0
1001419,0,0,0
1001420,0.666666667,1,0.7
1001421,0.333333333,1.666666667,1.573333333
1001422,0,0,0
1001423,0,0,0
1001424,0,0,0
1001425,0,0,0
1001426,1,7,6.543333333
1001427,0,0,0
1001428,0,0,0
1001429,0,0,0
1001430,0.333333333,0.333333333,0.026666667
1001431,0,0,0
1001432,0,0,0
1001433,0,0,0
1001434,0,0,0
1001435,0,0,0
1001436,2,6.666666667,5.566666667
1001437,4.666666667,9.666666667,5.69
1001438,0.666666667,3.333333333,3.026666667
1001439,0,0,0
1001440,0,0,0
1001441,0,0,0
1001442,1,4.333333333,3.85
1001443,1.333333333,1.333333333,0.67
1001444,0,0,0
1001445,0,0,0
1001446,0,0,0
1001447,0,0,0
1001448,0,0,0
1001449,0,0,0
1001450,0,0,0
1001451,0,0,0
1001452,14.66666667,35.66666667,27.45666667
1001453,5,8.333333333,6.676666667
1001454,0,0,0
1001455,0,0,0
1001456,4.333333333,15.33333333,13.60333333
1001457,0,0,0
1001458,0,0,0
1001459,1.666666667,6,5.053333333
1001460,0,0,0
1001461,1.666666667,6.666666667,5.706666667
1001462,0.666666667,2.666666667,2.38
1001463,0,0,0
1001464,0,0,0
1001465,0,0,0
1001466,0,0,0
1001467,0,0,0
1001468,0,0,0
1001469,0,0,0
1001470,0,0,0
1001471,0,0,0
1001472,0,0,0
1001473,0,0,0
1001474,1.333333333,2.666666667,2.006666667
1001475,0,0,0
1001476,3,6.333333333,5.083333333
1001477,0,0,0
1001478,0,0,0
1001479,0,0,0
1001480,0,0,0
1001481,0,0,0
1001482,0,0,0
1001483,0,0,0
1001484,0,0,0
1001485,0.666666667,1.333333333,0.8
1001486,0,0,0
1001487,0,0,0
1001488,0,0,0
1001489,1.333333333,5.333333333,4.496666667
1001490,1.666666667,25.66666667,24.47666667
1001491,0,0,0
1001492,0.666666667,1.666666667,1.273333333
1001493,0,0,0
1001494,0,0,0
1001495,1,6.666666667,6.383333333
1001496,0.333333333,0.666666667,0.666666667
1001497,5,6,3.586666667
1001498,0,0,0
1001499,0,0,0
1001500,0,0,0
1001501,1,3.333333333,2.983333333
1001502,0,0,0
1001503,0,0,0
1001504,0,0,0
1001505,0,0,0
1001506,0,0,0
1001507,0,0,0
1001508,0,0,0
1001509,0,0,0
1001510,0,0,0
1001511,0,0,0
1001512,0,0,0
1001513,0.333333333,0.333333333,0.04
1001514,0,0,0
1001515,1.333333333,3.333333333,2.116666667
1001516,0,0,0
1001517,0,0,0
1001518,1,4.333333333,3.533333333
1001519,0,0,0
1001520,2.333333333,4.666666667,3.613333333
1001521,0.333333333,10,9.973333333
1001522,0,0,0
1001523,0,0,0
1001524,0,0,0
1001525,0,0,0
1001526,0,0,0
1001527,2.333333333,3.666666667,2.36
1001528,0,0,0
1001529,0,0,0
1001530,0,0,0
1001531,0,0,0
1001532,0,0,0
1001533,0,0,0
1001534,5,6.333333333,4.206666667
1001535,0,0,0
1001536,0,0,0
1001537,0,0,0
1001538,6,36,31.91333333
1001539,0.333333333,0.666666667,0.566666667
1001540,0,0,0
1001541,0,0,0
1001542,0.333333333,6.333333333,6.116666667
1001543,1.333333333,15,14.49333333
1001544,0,0,0
1001545,0,0,0
1001546,0.333333333,0.333333333,0.023333333
1001547,0,0,0
1001548,0,0,0
1001549,0,0,0
1001550,0,0,0
1001551,0.333333333,0.333333333,0.04
1001552,0,0,0
1001553,0,0,0
1001554,0,0,0
1001555,0,0,0
1001556,0.666666667,4,3.643333333
1001557,0,0,0
1001558,0,0,0
1001559,0,0,0
1001560,0,0,0
1001561,0,0,0
1001562,2.333333333,4.666666667,3.29
1001563,3.333333333,3.333333333,1.406666667
1001564,0,0,0
1001565,0.666666667,1.333333333,0.826666667
1001566,0,0,0
1001567,0,0,0
1001568,0,0,0
1001569,8,9.333333333,6.156666667
1001570,0.333333333,1,0.743333333
1001571,0,0,0
1001572,0.333333333,0.333333333,0.076666667
1001573,0.666666667,0.666666667,0.066666667
1001574,0,0,0
1001575,0.666666667,5,4.563333333
1001576,0,0,0
1001577,1.666666667,7.666666667,6.333333333
1001578,0.333333333,0.333333333,0.233333333
1001579,0,0,0
1001580,7,57.33333333,53.11
1001581,0,0,0
1001582,0,0,0
1001583,0,0,0
1001584,0,0,0
1001585,1,1.333333333,0.913333333
1001586,2.666666667,10.66666667,8.78
1001587,0,0,0
1001588,0,0,0
1001589,0,0,0
1001590,0,0,0
1001591,0.333333333,3.333333333,3.033333333
1001592,0,0,0
1001593,0,0,0
1001594,0,0,0
1001595,1.666666667,3.666666667,3.03
1001596,0,0,0
1001597,0,0,0
1001598,1.666666667,8,7.056666667
1001599,0.333333333,7,6.706666667
1001600,0.333333333,0.666666667,0.366666667
1001601,0,0,0
1001602,0.333333333,0.333333333,0.016666667
1001603,6.666666667,11,8.04
1001604,0.333333333,1,0.716666667
1001605,0,0,0
1001606,0,0,0
1001607,1,1.333333333,0.976666667
1001608,0,0,0
1001609,0,0,0
1001610,0,0,0
1001611,3.333333333,7,5.25
1001612,0,0,0
1001613,0,0,0
1001614,2,6.666666667,5.446666667
1001615,0,0,0
1001616,0.333333333,1.333333333,1.233333333
1001617,0,0,0
1001618,0,0,0
1001619,0.666666667,0.666666667,0.23
1001620,0,0,0
1001621,0,0,0
1001622,0,0,0
1001623,1.333333333,1.333333333,0.98
1001624,0,0,0
1001625,0,0,0
1001626,0,0,0
1001627,4.666666667,15.33333333,12.32666667
1001628,0,0,0
1001629,0,0,0
1001630,0,0,0
1001631,0.333333333,2.666666667,2.376666667
1001632,0.333333333,0.333333333,0.273333333
1001633,0,0,0
1001634,4.333333333,24.33333333,21.73666667
1001635,9.333333333,11,6.966666667
1001636,0,0,0
1001637,0,0,0
1001638,0,0,0
1001639,0,0,0
1001640,0,0,0
1001641,0,0,0
1001642,3.666666667,9.333333333,7.803333333
1001643,0.333333333,1,0.726666667
1001644,0,0,0
1001645,0,0,0
1001646,0,0,0
1001647,0,0,0
1001648,3,8,6.583333333
1001649,0,0,0
1001650,0,0,0
1001651,0.333333333,0.666666667,0.373333333
1001652,0.333333333,6.333333333,6.26
1001653,0,0,0
1001654,1.666666667,2.666666667,1.473333333
1001655,0,0,0
1001656,0,0,0
1001657,0,0,0
1001658,0,0,0
1001659,0,0,0
1001660,0.333333333,0.333333333,0.26
1001661,0,0,0
1001662,1,2,1.2
1001663,0,0,0
1001664,0,0,0
1001665,0,0,0
1001666,0,0,0
1001667,0.333333333,2.333333333,2.24
1001668,0.333333333,0.333333333,0.033333333
1001669,0,0,0
1001670,0,0,0
1001671,0,0,0
1001672,0,0,0
1001673,2.333333333,4,2.833333333
1001674,0,0,0
1001675,0,0,0
1001676,3.333333333,3.666666667,2.133333333
1001677,0.666666667,2,1.533333333
1001678,0,0,0
1001679,2.333333333,3,2.323333333
1001680,0,0,0
1001681,4,6.666666667,3.606666667
1001682,0,0,0
1001683,0,0,0
1001684,0,0,0
1001685,0,0,0
1001686,0,0,0
1001687,0,0,0
1001688,0,0,0
1001689,0,0,0
1001690,0,0,0
1001691,0,0,0
1001692,0,0,0
1001693,2.333333333,9.333333333,7.853333333
1001694,0,0,0
1001695,0,0,0
1001696,0,0,0
1001697,0,0,0
1001698,1.333333333,6.666666667,6.16
1001699,0,0,0
1001700,0,0,0
1001701,0,0,0
1001702,2,5.666666667,4.583333333
1001703,18.33333333,35,25.68333333
1001704,0.333333333,0.666666667,0.623333333
1001705,0,0,0
1001706,0.333333333,1.666666667,1.44
1001707,0,0,0
1001708,2,14.66666667,13.60333333
1001709,0,0,0
1001710,0.333333333,0.666666667,0.36
1001711,0,0,0
1001712,0,0,0
1001713,0,0,0
1001714,3.333333333,12,10.35666667
1001715,0,0,0
1001716,0.333333333,0.333333333,0.226666667
1001717,12.33333333,17.33333333,12.42666667
1001718,0,0,0
1001719,2,2.666666667,1.626666667
1001720,0,0,0
1001721,0,0,0
1001722,14,48.33333333,42.37
1001723,0,0,0
1001724,1,3.333333333,2.753333333
1001725,0,0,0
1001726,1.333333333,3.333333333,2.463333333
1001727,27.66666667,34.66666667,22.11666667
1001728,0,0,0
1001729,0,0,0
1001730,0,0,0
1001731,6,7,4.123333333
1001732,0,0,0
1001733,0,0,0
1001734,0,0,0
1001735,0.666666667,0.666666667,0.316666667
1001736,0,0,0
1001737,2,8.666666667,7.426666667
1001738,0.666666667,3.333333333,2.82
1001739,0.333333333,0.333333333,0.11
1001740,0,0,0
1001741,0,0,0
1001742,0,0,0
1001743,0,0,0
1001744,0,0,0
1001745,0,0,0
1001746,0,0,0
1001747,1.333333333,7.666666667,6.72
1001748,2.666666667,8.333333333,6.413333333
1001749,0,0,0
1001750,0.333333333,0.333333333,0.056666667
1001751,0,0,0
1001752,0,0,0
1001753,22.33333333,33,21.61666667
1001754,6.666666667,15.33333333,9.473333333
1001755,0,0,0
1001756,0.333333333,0.333333333,0.16
1001757,4,16.33333333,13.54666667
1001758,0,0,0
1001759,0,0,0
1001760,0.666666667,0.666666667,0.046666667
1001761,0.666666667,1.333333333,0.733333333
1001762,0,0,0
1001763,0,0,0
1001764,3,26.33333333,24.84
1001765,0,0,0
1001766,1,1.333333333,0.493333333
1001767,1,6.666666667,6.143333333
1001768,0,0,0
1001769,0,0,0
1001770,1.333333333,1.333333333,0.82
1001771,0,0,0
1001772,0,0,0
1001773,2.333333333,4,2.62
1001774,1,6.333333333,5.796666667
1001775,0.666666667,1.333333333,0.686666667
1001776,0,0,0
1001777,0,0,0
1001778,0,0,0
1001779,1.666666667,5.333333333,4.103333333
1001780,1,1.333333333,0.623333333
1001781,0,0,0
1001782,0,0,0
1001783,0,0,0
1001784,0,0,0
1001785,0.666666667,1.333333333,1.28
1001786,0.333333333,0.333333333,0.023333333
1001787,0,0,0
1001788,0,0,0
1001789,0,0,0
1001790,0,0,0
1001791,0,0,0
1001792,0,0,0
1001793,0.666666667,5.666666667,5.266666667
1001794,0,0,0
1001795,0,0,0
1001796,0,0,0
1001797,0,0,0
1001798,0,0,0
1001799,11,15.33333333,10.43
1001800,6.333333333,7,2.48
1001801,0.666666667,1,0.773333333
1001802,0.333333333,0.333333333,0.273333333
1001803,0,0,0
1001804,0,0,0
1001805,0,0,0
1001806,0,0,0
1001807,2,10,8.593333333
1001808,0,0,0
1001809,0,0,0
1001810,0,0,0
1001811,0.333333333,0.666666667,0.54
1001812,0,0,0
1001813,0,0,0
1001814,0,0,0
1001815,0.333333333,1.333333333,1.166666667
1001816,0,0,0
1001817,0,0,0
1001818,0,0,0
1001819,0,0,0
1001820,0,0,0
1001821,0,0,0
1001822,0,0,0
1001823,0,0,0
1001824,0,0,0
1001825,6,56.33333333,52.71333333
1001826,0,0,0
1001827,11,13.66666667,9.006666667
1001828,0,0,0
1001829,0,0,0
1001830,0,0,0
1001831,0.666666667,9,8.726666667
1001832,0,0,0
1001833,0,0,0
1001834,0,0,0
1001835,0,0,0
1001836,0,0,0
1001837,0,0,0
1001838,0.333333333,2.333333333,2.29
1001839,0,0,0
1001840,0,0,0
1001841,0.666666667,2,1.466666667
1001842,0.666666667,1,0.5
1001843,0.333333333,0.666666667,0.456666667
1001844,0,0,0
1001845,0,0,0
1001846,0,0,0
1001847,1,5.666666667,5.23
1001848,0,0,0
1001849,2.666666667,4.333333333,2.776666667
1001850,3,10.66666667,9.553333333
1001851,0,0,0
1001852,0,0,0
1001853,0,0,0
1001854,0,0,0
1001855,0,0,0
1001856,0.333333333,6.666666667,6.423333333
1001857,0,0,0
1001858,0,0,0
1001859,0,0,0
1001860,1.333333333,5.333333333,4.86
1001861,0,0,0
1001862,0.333333333,0.333333333,0.226666667
1001863,4.333333333,44,40.53
1001864,0,0,0
1001865,0.333333333,1.666666667,1.493333333
1001866,6.333333333,53,50.20333333
1001867,11.33333333,14.66666667,9.89
1001868,0,0,0
1001869,0,0,0
1001870,0,0,0
1001871,0,0,0
1001872,0,0,0
1001873,0,0,0
1001874,0,0,0
1001875,3.666666667,43.66666667,42.31
1001876,0.666666667,0.666666667,0.19
1001877,0,0,0
1001878,0.666666667,0.666666667,0.116666667
1001879,3.666666667,14.33333333,12.98333333
1001880,0,0,0
1001881,1.666666667,2.333333333,1.223333333
1001882,5.333333333,10,7.4
1001883,1.666666667,22,20.93333333
1001884,0.333333333,0.333333333,0.29
1001885,0.666666667,1.333333333,0.82
1001886,0,0,0
1001887,0.333333333,1.666666667,1.41
1001888,1,6.666666667,5.923333333
1001889,2,9.666666667,8.656666667
1001890,0,0,0
1001891,0,0,0
1001892,2,4,2.943333333
1001893,0,0,0
1001894,0,0,0
1001895,0,0,0
1001896,0,0,0
1001897,1.666666667,4.333333333,3.153333333
1001898,0,0,0
1001899,0,0,0
1001900,0,0,0
1001901,2.333333333,8.333333333,7.133333333
1001902,0.333333333,0.333333333,0.056666667
1001903,0,0,0
1001904,0,0,0
1001905,12.33333333,14,7.646666667
1001906,0,0,0
1001907,0.666666667,0.666666667,0.333333333
1001908,0,0,0
1001909,0.333333333,0.333333333,0.11
1001910,7.333333333,47,43.39
1001911,0,0,0
1001912,0,0,0
1001913,0,0,0
1001914,8.666666667,33.33333333,26.99
1001915,11,22,13.46
1001916,0,0,0
1001917,0,0,0
1001918,0,0,0
1001919,0,0,0
1001920,0,0,0
1001921,0,0,0
1001922,0,0,0
1001923,1.333333333,1.666666667,1.116666667
1001924,0,0,0
1001925,0,0,0
1001926,0.666666667,1.333333333,0.713333333
1001927,0,0,0
1001928,0,0,0
1001929,0,0,0
1001930,1,13,12.54333333
1001931,0,0,0
1001932,0.333333333,0.333333333,0.306666667
1001933,0,0,0
1001934,0,0,0
1001935,0,0,0
1001936,0,0,0
1001937,0.333333333,31.33333333,31.12666667
1001938,0,0,0
1001939,0,0,0
1001940,4.666666667,9.333333333,6.23
1001941,0.333333333,0.333333333,0.04
1001942,1,7.333333333,6.9
1001943,0,0,0
1001944,1.333333333,4.333333333,3.48
1001945,0,0,0
1001946,0,0,0
1001947,5.333333333,24.66666667,21.82666667
1001948,0,0,0
1001949,0,0,0
1001950,0,0,0
1001951,0,0,0
1001952,3.666666667,5.666666667,2.996666667
1001953,0,0,0
1001954,0.666666667,2.666666667,2.06
1001955,0,0,0
1001956,0,0,0
1001957,2.666666667,9.666666667,9.01
1001958,3.333333333,6,3.413333333
1001959,0,0,0
1001960,0,0,0
1001961,0,0,0
1001962,0,0,0
1001963,2,4.666666667,3.673333333
1001964,0.666666667,1.666666667,1.316666667
1001965,0,0,0
1001966,2.333333333,8.333333333,6.98
1001967,0,0,0
1001968,2.333333333,3.333333333,1.476666667
1001969,1.666666667,7,6.013333333
1001970,35.33333333,45.33333333,29.31666667
1001971,0.666666667,0.666666667,0.486666667
1001972,0.333333333,1,0.81
1001973,0,0,0
1001974,0,0,0
1001975,0,0,0
1001976,0,0,0
1001977,0,0,0
1001978,0,0,0
1001979,2,55.66666667,54.06666667
1001980,0,0,0
1001981,0.666666667,3.666666667,3.373333333
1001982,2.666666667,6,4.046666667
1001983,0,0,0
1001984,0,0,0
1001985,0,0,0
1001986,0,0,0
1001987,2.666666667,9,7.39
1001988,1,1.666666667,0.956666667
1001989,0,0,0
1001990,0,0,0
1001991,0,0,0
1001992,0,0,0
1001993,0,0,0
1001994,0,0,0
1001995,0,0,0
1001996,0,0,0
1001997,0,0,0
1001998,0,0,0
1001999,0,0,0
1002000,0.333333333,0.333333333,0.023333333
1002001,0,0,0
1002002,0,0,0
1002003,0,0,0
1002004,3.666666667,5,3.143333333
1002005,2.666666667,11.66666667,10.19666667
1002006,0.333333333,5.333333333,5.01
1002007,0.333333333,0.666666667,0.64
1002008,0,0,0
1002009,0,0,0
1002010,0,0,0
1002011,0,0,0
1002012,0,0,0
1002013,0,0,0
1002014,0,0,0
1002015,1.333333333,2.333333333,1.583333333
1002016,0,0,0
1002017,1.666666667,9,7.8
1002018,0,0,0
1002019,0.666666667,4.666666667,4.353333333
1002020,0.333333333,1.333333333,1.143333333
1002021,0,0,0
1002022,0,0,0
1002023,0,0,0
1002024,0,0,0
1002025,0,0,0
1002026,0,0,0
1002027,0,0,0
1002028,2,2.333333333,1.093333333
